true,predicted,predicted_std,lower_95CI,upper_95CI
55.0,50.9644,5.1530657,40.86439,61.06441
55.0,50.225826,5.1354938,40.16026,60.291393
55.0,51.405605,5.1617284,41.288616,61.522594
55.0,50.590656,5.156956,40.48302,60.69829
55.0,51.12656,5.1555853,41.021614,61.231506
55.0,50.086277,5.098511,40.093193,60.07936
55.0,48.715446,5.105413,38.708836,58.722057
55.0,50.416363,5.1492567,40.32382,60.508907
55.0,49.859653,5.1312265,39.80245,59.91686
55.0,42.65234,5.03852,32.77684,52.52784
55.0,49.808453,5.152554,39.709446,59.90746
55.0,49.274345,5.135969,39.207848,59.340843
55.0,49.674854,5.137352,39.605644,59.744064
55.0,49.79318,5.123289,39.751534,59.834824
55.0,49.804626,5.1506968,39.70926,59.899994
55.0,49.47068,5.1468244,39.382904,59.558456
55.0,49.45301,5.1381893,39.38216,59.52386
55.0,49.672874,5.1367073,39.604927,59.74082
55.0,49.659515,5.119088,39.626102,59.69293
55.0,46.508007,5.0663195,36.578022,56.437992
50.9,50.173817,5.001138,40.371586,59.976048
50.9,50.423916,5.0094423,40.605408,60.242424
50.9,50.589138,5.003221,40.782825,60.39545
50.9,50.53283,5.010307,40.712627,60.35303
50.9,50.365402,5.0017853,40.561905,60.1689
50.9,50.456905,5.0088377,40.639584,60.274227
50.9,50.65432,5.01336,40.828133,60.480507
50.9,50.46163,5.0094137,40.64318,60.280083
50.9,50.22925,5.0007687,40.427746,60.030758
50.9,50.97834,5.0117106,41.155388,60.801292
50.9,49.50309,4.9859977,39.730534,59.275646
50.9,49.97504,4.9926276,40.18949,59.76059
50.9,49.97349,4.993206,40.186806,59.760178
50.9,50.065746,4.995419,40.274727,59.856766
50.9,49.737984,4.988873,39.959793,59.516174
50.9,50.06643,4.992534,40.281063,59.851795
50.9,50.260765,4.997763,40.46515,60.05638
50.9,49.9813,4.993052,40.19492,59.76768
50.9,49.735176,4.992035,39.950787,59.519566
50.9,50.465004,5.000413,40.664192,60.265816
53.2,49.76878,4.998017,39.972668,59.56489
53.2,50.256744,5.010215,40.43672,60.076767
53.2,50.055313,5.0002666,40.25479,59.855835
53.2,50.142834,5.0045285,40.333958,59.95171
53.2,49.853195,4.9975095,40.058075,59.648315
53.2,50.301323,5.010507,40.48073,60.121918
53.2,50.30727,5.0083866,40.490833,60.123707
53.2,50.24722,5.0082355,40.431076,60.063362
53.2,50.037758,5.0058722,40.22625,59.849266
53.2,50.55294,5.018192,40.717285,60.388596
53.2,49.267395,4.993537,39.480064,59.054726
53.2,49.11282,4.99253,39.32746,58.89818
53.2,49.672745,4.99688,39.87886,59.46663
53.2,49.569145,4.9944925,39.779938,59.358353
53.2,49.433743,4.995483,39.642597,59.224888
53.2,49.731,5.0027666,39.925575,59.536423
53.2,49.46655,4.9935417,39.679207,59.25389
53.2,49.39445,4.9946113,39.60501,59.18389
53.2,50.13611,5.012705,40.311207,59.96101
53.2,49.54414,4.995284,39.753384,59.334896
49.5,48.37908,4.998709,38.58161,58.17655
49.5,48.16517,4.997295,38.370472,57.959866
49.5,48.3948,4.996989,38.6007,58.188896
49.5,47.997993,4.990598,38.216423,57.779564
49.5,48.528584,4.999225,38.730103,58.327065
49.5,48.287823,4.994331,38.49893,58.076714
49.5,49.200066,5.0066667,39.387,59.01313
49.5,48.177982,4.9953194,38.387157,57.968807
49.5,48.810127,5.001046,39.008076,58.61218
49.5,47.338654,5.0012794,37.536148,57.14116
49.5,48.072155,4.9938626,38.284184,57.860126
49.5,47.76656,4.9919724,37.982292,57.550827
49.5,48.09505,4.9917016,38.311317,57.878784
49.5,48.11013,4.9932823,38.323296,57.896965
49.5,48.171528,4.9933605,38.38454,57.958515
49.5,48.407623,4.9950566,38.617313,58.197933
49.5,48.073208,4.9927187,38.28748,57.858936
49.5,48.00765,4.99383,38.21974,57.795555
49.5,49.00684,5.0082684,39.190636,58.823044
49.5,48.514034,5.0073833,38.699562,58.328506
45.9,48.982483,5.0596485,39.06557,58.899395
45.9,49.423046,5.0595217,39.506386,59.339706
45.9,49.596348,5.088462,39.622963,59.569733
45.9,49.775482,5.0804124,39.817875,59.73309
45.9,49.275124,5.072102,39.3338,59.216446
45.9,49.861423,5.1045823,39.85644,59.866405
45.9,49.862934,5.095951,39.87487,59.850998
45.9,49.593594,5.071051,39.654335,59.532852
45.9,49.622185,5.0715437,39.68196,59.56241
45.9,49.222553,5.049117,39.326283,59.118824
45.9,49.89822,5.101136,39.899994,59.896446
45.9,49.56679,5.082282,39.60552,59.528065
45.9,50.371136,5.1308365,40.314697,60.427574
45.9,50.015987,5.1080523,40.004204,60.02777
45.9,50.174076,5.1198134,40.13924,60.20891
45.9,49.880405,5.098675,39.887,59.87381
45.9,49.20481,5.060034,39.287144,59.12248
45.9,49.753307,5.094673,39.767746,59.73887
45.9,48.396465,5.034153,38.529526,58.263405
45.9,49.402786,5.040032,39.524323,59.28125
52.9,49.971317,5.004355,40.16278,59.779854
52.9,49.98032,4.9986825,40.182903,59.777737
52.9,50.113934,5.005581,40.302994,59.924873
52.9,50.1436,5.00027,40.34307,59.94413
52.9,50.060688,5.005143,40.250607,59.87077
52.9,50.096935,5.000245,40.296455,59.897415
52.9,49.998436,5.001324,40.19584,59.801033
52.9,50.132854,5.000986,40.33092,59.934788
52.9,50.344666,5.0189486,40.507526,60.181805
52.9,50.069115,5.0116634,40.246254,59.891975
52.9,49.631817,4.996281,39.839104,59.42453
52.9,50.314472,5.009084,40.496666,60.13228
52.9,49.89731,4.9999914,40.097324,59.697292
52.9,50.334145,5.0079613,40.51854,60.14975
52.9,49.71738,4.99708,39.923103,59.511658
52.9,50.29729,5.0087523,40.480137,60.114445
52.9,50.185825,5.006157,40.373756,59.997894
52.9,50.316177,5.0083933,40.499725,60.13263
52.9,50.649624,5.0178657,40.814606,60.484642
52.9,50.552834,5.019677,40.714264,60.391403
51.4,49.296936,4.998485,39.499905,59.093967
51.4,49.573578,5.004376,39.765,59.382156
51.4,49.366295,5.004615,39.55725,59.17534
51.4,49.664864,5.0099564,39.84535,59.48438
51.4,49.307426,5.0007243,39.506004,59.10885
51.4,49.72945,5.00738,39.914986,59.543915
51.4,49.69171,5.0072856,39.877434,59.50599
51.4,49.639908,5.007097,39.825996,59.45382
