DataKey,true_days,predicted_days,predicted_std_days
202405131248_99,194.0,190.65446,3.3279748
202405131248_99,194.0,191.3756,3.343721
202405131248_99,194.0,192.66934,3.358347
202405131248_99,194.0,191.75151,3.347496
202405131248_99,194.0,191.50333,3.3460867
202405131248_99,194.0,190.46664,3.3154695
202405171307_1,198.0,198.59265,3.4139748
202405171307_1,198.0,198.57874,3.416658
202405171307_1,198.0,193.81369,3.3422248
202405171307_1,198.0,195.08643,3.3588407
202405171307_1,198.0,196.56374,3.3828914
202405171307_1,198.0,195.97826,3.377148
202405171307_1,198.0,198.40053,3.4103384
202405171307_1,198.0,197.21474,3.3929446
202405171307_1,198.0,197.4014,3.405717
202405171307_1,198.0,199.50728,3.4265454
202405171307_1,198.0,198.5849,3.4206007
202405171307_1,198.0,198.131,3.4314573
202405171307_1,198.0,194.12602,3.359345
202405171307_1,198.0,193.51917,3.3632665
202405171307_1,198.0,196.5412,3.3892682
202405171307_1,198.0,193.37572,3.3593552
202405171307_1,198.0,197.53722,3.4210076
202405171307_1,198.0,195.85657,3.3962054
202405171307_1,198.0,195.70319,3.3863509
202405171307_1,198.0,198.98592,3.4446132
202405171307_10,198.0,199.21814,3.4224937
202405171307_10,198.0,197.48372,3.4104993
202405171307_10,198.0,194.74852,3.3587327
202405171307_10,198.0,194.1721,3.3650863
202405171307_10,198.0,196.92273,3.390424
202405171307_10,198.0,195.7993,3.386164
202405171307_10,198.0,196.83832,3.419179
202405171307_10,198.0,195.76268,3.3884187
202405171307_10,198.0,199.11116,3.4308114
202405171307_10,198.0,200.03412,3.4392538
202405171307_10,198.0,200.9646,3.458928
202405171307_10,198.0,201.98082,3.4850192
202405171307_10,198.0,197.37462,3.397982
202405171307_10,198.0,197.89244,3.4094474
202405171307_10,198.0,199.12459,3.4280577
202405171307_10,198.0,199.36142,3.4405894
202405171307_10,198.0,200.99792,3.4659593
202405171307_10,198.0,200.06537,3.4499393
202405171307_10,198.0,197.70503,3.4242604
202405171307_10,198.0,202.08052,3.4736362
202405171307_102,198.0,199.5383,3.436589
202405171307_102,198.0,197.74182,3.4127517
202405171307_102,198.0,194.79271,3.357608
202405171307_102,198.0,193.17699,3.3400726
202405171307_102,198.0,197.59944,3.402358
202405171307_102,198.0,194.52289,3.3695447
202405171307_102,198.0,196.21268,3.3943503
202405171307_102,198.0,195.88422,3.3822596
202405171307_102,198.0,195.30101,3.3953218
202405171307_102,198.0,197.23183,3.4028935
202405171307_102,198.0,195.70969,3.4097378
202405171307_102,198.0,195.58118,3.4101136
202405171307_102,198.0,192.43811,3.3595173
202405171307_102,198.0,192.29993,3.3618956
202405171307_102,198.0,194.2402,3.3867147
202405171307_102,198.0,194.83815,3.4031973
202405171307_102,198.0,195.23943,3.402101
202405171307_102,198.0,194.16565,3.3878908
202405171307_102,198.0,193.12628,3.3929617
202405171307_102,198.0,193.06442,3.3928835
202405171307_105,198.0,198.99657,3.402646
202405171307_105,198.0,197.96884,3.4071012
202405171307_105,198.0,195.5287,3.357227
202405171307_105,198.0,194.82736,3.3690748
202405171307_105,198.0,197.63953,3.3838642
202405171307_105,198.0,199.78607,3.4230702
202405171307_105,198.0,202.349,3.466466
202405171307_105,198.0,196.85179,3.3923957
202405171307_105,198.0,200.00735,3.425893
202405171307_105,198.0,200.9014,3.4412575
202405171307_105,198.0,201.70833,3.451572
202405171307_105,198.0,200.02896,3.4520195
202405171307_105,198.0,198.56308,3.4124963
202405171307_105,198.0,196.5761,3.4146554
202405171307_105,198.0,200.64429,3.4369256
202405171307_105,198.0,200.04698,3.454542
202405171307_105,198.0,200.11406,3.4557376
202405171307_105,198.0,198.67984,3.4370487
202405171307_105,198.0,199.36649,3.4402356
202405171307_105,198.0,202.37427,3.471173
202405171307_108,198.0,201.33801,3.4458737
202405171307_108,198.0,198.37558,3.4121728
202405171307_108,198.0,196.10738,3.372847
202405171307_108,198.0,194.31105,3.3575509
202405171307_108,198.0,199.39816,3.4166806
202405171307_108,198.0,196.65611,3.3876579
202405171307_108,198.0,198.50002,3.4224718
202405171307_108,198.0,196.35791,3.3847697
202405171307_108,198.0,199.63562,3.4234405
202405171307_108,198.0,200.72192,3.4418955
202405171307_108,198.0,199.29846,3.4185371
202405171307_108,198.0,201.27464,3.4558485
202405171307_108,198.0,197.27419,3.392738
202405171307_108,198.0,197.4341,3.4058073
202405171307_108,198.0,198.14813,3.4020762
202405171307_108,198.0,200.37604,3.437042
202405171307_108,198.0,200.48837,3.440521
202405171307_108,198.0,199.85286,3.4330914
202405171307_108,198.0,197.24446,3.408337
202405171307_108,198.0,200.47633,3.4438736
202405171307_11,198.0,198.63347,3.4207175
202405171307_11,198.0,197.93538,3.427826
202405171307_11,198.0,194.46545,3.3627217
202405171307_11,198.0,193.8065,3.3730228
202405171307_11,198.0,197.0407,3.3979845
202405171307_11,198.0,196.44992,3.409285
202405171307_11,198.0,197.66705,3.4294145
202405171307_11,198.0,196.36865,3.4064214
202405171307_11,198.0,198.66585,3.4347942
202405171307_11,198.0,196.92784,3.408215
202405171307_11,198.0,200.7355,3.4572093
202405171307_11,198.0,200.48923,3.4690356
202405171307_11,198.0,197.06212,3.40359
202405171307_11,198.0,196.50519,3.4132988
202405171307_11,198.0,199.31734,3.4343657
202405171307_11,198.0,197.52432,3.42103
202405171307_11,198.0,199.25154,3.4474468
202405171307_11,198.0,198.88786,3.4450822
202405171307_11,198.0,199.2177,3.446634
202405171307_11,198.0,200.2362,3.464869
202405171307_111,198.0,198.2505,3.4191172
202405171307_111,198.0,195.95909,3.3900332
202405171307_111,198.0,191.78784,3.3293297
202405171307_111,198.0,190.07884,3.3111231
202405171307_111,198.0,194.93451,3.3733459
202405171307_111,198.0,194.3753,3.366862
202405171307_111,198.0,195.19626,3.3840775
202405171307_111,198.0,192.95198,3.3495028
202405171307_111,198.0,194.57558,3.377831
202405171307_111,198.0,197.70859,3.4165173
202405171307_111,198.0,197.58209,3.4031262
202405171307_111,198.0,196.83315,3.4008205
202405171307_111,198.0,195.86899,3.3770924
202405171307_111,198.0,194.67873,3.3708186
202405171307_111,198.0,196.89778,3.3900187
202405171307_111,198.0,196.29515,3.3922753
202405171307_111,198.0,197.37994,3.4005985
202405171307_111,198.0,195.85854,3.385408
202405171307_111,198.0,195.8755,3.3818493
202405171307_111,198.0,196.09767,3.394002
202405171307_114,198.0,197.07054,3.390648
202405171307_114,198.0,195.07446,3.3782814
202405171307_114,198.0,192.51247,3.3241732
202405171307_114,198.0,189.48167,3.3107123
202405171307_114,198.0,194.9397,3.3588684
202405171307_114,198.0,191.23576,3.3283544
202405171307_114,198.0,195.7618,3.3853688
202405171307_114,198.0,192.94717,3.3511877
202405171307_114,198.0,197.49577,3.3875172
202405171307_114,198.0,196.28477,3.3847501
202405171307_114,198.0,197.07843,3.3981352
202405171307_114,198.0,195.17215,3.3949976
202405171307_114,198.0,192.18819,3.3393047
202405171307_114,198.0,188.59059,3.3253424
202405171307_114,198.0,195.19151,3.3749487
202405171307_114,198.0,195.66756,3.398646
202405171307_114,198.0,194.77237,3.3915143
202405171307_114,198.0,192.49947,3.3652728
202405171307_114,198.0,196.3318,3.393876
202405171307_114,198.0,195.29669,3.3858676
202405171307_12,198.0,196.58504,3.395372
202405171307_12,198.0,194.9178,3.3904293
202405171307_12,198.0,192.46425,3.339083
202405171307_12,198.0,190.36775,3.3289917
202405171307_12,198.0,194.78853,3.3703651
202405171307_12,198.0,191.37871,3.3368156
202405171307_12,198.0,192.46751,3.3842423
202405171307_12,198.0,193.10649,3.3671365
202405171307_12,198.0,194.7104,3.391372
202405171307_12,198.0,195.47551,3.4021106
202405171307_12,198.0,193.0825,3.3666809
202405171307_12,198.0,191.95424,3.363172
202405171307_12,198.0,188.79875,3.3048596
202405171307_12,198.0,185.96985,3.2829723
202405171307_12,198.0,191.30037,3.339282
202405171307_12,198.0,189.05196,3.3211641
202405171307_12,198.0,190.74763,3.34958
202405171307_12,198.0,189.45116,3.3277693
202405171307_12,198.0,192.25763,3.3731298
202405171307_12,198.0,190.2946,3.3420951
202405171307_13,198.0,197.0919,3.4192948
202405171307_13,198.0,196.53247,3.4145832
202405171307_13,198.0,192.18806,3.3585417
202405171307_13,198.0,192.59187,3.3581505
202405171307_13,198.0,195.10814,3.3929238
202405171307_13,198.0,194.02841,3.368233
202405171307_13,198.0,195.55623,3.404884
202405171307_13,198.0,195.07317,3.3903768
202405171307_13,198.0,194.28928,3.3821552
202405171307_13,198.0,194.8394,3.3932936
202405171307_13,198.0,196.16023,3.4043412
202405171307_13,198.0,195.30922,3.3955128
202405171307_13,198.0,191.9816,3.3403103
202405171307_13,198.0,192.12949,3.3437526
202405171307_13,198.0,194.17691,3.3730855
202405171307_13,198.0,192.26173,3.3519635
202405171307_13,198.0,194.575,3.37593
202405171307_13,198.0,193.70659,3.369033
202405171307_13,198.0,194.2389,3.371005
202405171307_13,198.0,195.32384,3.401793
202405171307_14,198.0,197.24554,3.4000895
202405171307_14,198.0,197.36029,3.415025
202405171307_14,198.0,192.95792,3.34369
202405171307_14,198.0,193.70508,3.3696916
202405171307_14,198.0,195.29523,3.3739111
202405171307_14,198.0,195.43321,3.386532
202405171307_14,198.0,197.08029,3.423335
202405171307_14,198.0,196.05142,3.397358
202405171307_14,198.0,195.79144,3.3900988
202405171307_14,198.0,197.16759,3.408404
202405171307_14,198.0,198.51666,3.4272263
202405171307_14,198.0,196.37248,3.4075568
202405171307_14,198.0,193.92839,3.3647285
202405171307_14,198.0,192.35046,3.3585908
202405171307_14,198.0,196.41081,3.397733
202405171307_14,198.0,195.05371,3.3899083
202405171307_14,198.0,194.70734,3.3919296
202405171307_14,198.0,194.75601,3.3857253
202405171307_14,198.0,196.44997,3.4054892
202405171307_14,198.0,194.67418,3.3973927
202405171307_15,198.0,199.69424,3.4294176
202405171307_15,198.0,200.203,3.442156
202405171307_15,198.0,193.59726,3.3536043
202405171307_15,198.0,194.46422,3.3749695
202405171307_15,198.0,197.03987,3.3950837
202405171307_15,198.0,196.73491,3.3981695
202405171307_15,198.0,200.16602,3.4507916
202405171307_15,198.0,197.71814,3.411382
202405171307_15,198.0,196.86928,3.4059606
202405171307_15,198.0,198.3846,3.4203553
202405171307_15,198.0,198.22113,3.4271073
202405171307_15,198.0,199.39377,3.4608085
202405171307_15,198.0,192.21828,3.357251
202405171307_15,198.0,193.37233,3.3835316
202405171307_15,198.0,195.44948,3.3934855
202405171307_15,198.0,197.90984,3.4446175
202405171307_15,198.0,198.92807,3.449346
202405171307_15,198.0,196.87231,3.4278576
202405171307_15,198.0,196.24089,3.4288092
202405171307_15,198.0,197.43176,3.4300802
202405171307_16,198.0,196.53455,3.3972986
202405171307_16,198.0,196.77563,3.4052207
202405171307_16,198.0,190.57996,3.3192358
202405171307_16,198.0,191.82251,3.343497
202405171307_16,198.0,194.17163,3.3644786
202405171307_16,198.0,194.04744,3.3730714
202405171307_16,198.0,196.64929,3.4183393
202405171307_16,198.0,194.63885,3.3785467
202405171307_16,198.0,193.67526,3.3704941
202405171307_16,198.0,195.3569,3.3926778
202405171307_16,198.0,196.19905,3.412242
202405171307_16,198.0,196.37015,3.4345193
202405171307_16,198.0,192.16098,3.3493702
202405171307_16,198.0,192.6045,3.3700466
202405171307_16,198.0,194.27129,3.3832517
202405171307_16,198.0,195.19173,3.4198887
202405171307_16,198.0,196.07019,3.4214723
202405171307_16,198.0,194.513,3.4048166
202405171307_16,198.0,194.42053,3.393204
202405171307_16,198.0,195.97765,3.4223232
202405171307_17,198.0,197.78549,3.4273653
202405171307_17,198.0,196.76329,3.4115884
202405171307_17,198.0,193.55234,3.367035
202405171307_17,198.0,193.27272,3.3628943
202405171307_17,198.0,196.28998,3.4045033
202405171307_17,198.0,196.9017,3.411833
202405171307_17,198.0,197.2394,3.427922
202405171307_17,198.0,195.477,3.3930604
202405171307_17,198.0,197.83722,3.4232845
202405171307_17,198.0,196.29402,3.4005134
202405171307_17,198.0,198.34056,3.4564126
202405171307_17,198.0,198.00487,3.4547637
202405171307_17,198.0,195.2024,3.3980906
202405171307_17,198.0,195.5044,3.4042637
202405171307_17,198.0,196.8918,3.430991
202405171307_17,198.0,197.21027,3.4419658
202405171307_17,198.0,197.85806,3.4458737
202405171307_17,198.0,196.77522,3.4326274
202405171307_17,198.0,196.01416,3.4194312
202405171307_17,198.0,198.98724,3.4547198
202405171307_18,198.0,196.83212,3.42498
202405171307_18,198.0,196.3122,3.425272
202405171307_18,198.0,193.42313,3.3747444
202405171307_18,198.0,193.1091,3.37746
202405171307_18,198.0,195.28874,3.4024653
202405171307_18,198.0,194.63943,3.3893247
202405171307_18,198.0,195.89687,3.4282827
202405171307_18,198.0,194.86516,3.4035058
202405171307_18,198.0,195.3481,3.4198952
202405171307_18,198.0,195.86673,3.4225736
202405171307_18,198.0,198.27878,3.4451334
202405171307_18,198.0,197.56018,3.4495678
202405171307_18,198.0,194.45377,3.3896387
202405171307_18,198.0,193.54147,3.3880146
202405171307_18,198.0,196.67892,3.4193208
202405171307_18,198.0,196.66338,3.4472446
202405171307_18,198.0,195.18608,3.41734
202405171307_18,198.0,196.08131,3.4231973
202405171307_18,198.0,195.0119,3.41145
202405171307_18,198.0,196.475,3.4333336
202405171307_19,198.0,198.67308,3.4069762
202405171307_19,198.0,199.0383,3.4201133
202405171307_19,198.0,193.84344,3.345451
202405171307_19,198.0,194.2472,3.36122
202405171307_19,198.0,196.60622,3.379726
202405171307_19,198.0,196.0196,3.380643
202405171307_19,198.0,199.373,3.427469
202405171307_19,198.0,197.18234,3.3964624
202405171307_19,198.0,197.35576,3.417494
202405171307_19,198.0,198.0514,3.408936
202405171307_19,198.0,199.4293,3.4355989
202405171307_19,198.0,198.01604,3.4301734
202405171307_19,198.0,194.55785,3.3765676
202405171307_19,198.0,193.43692,3.372741
202405171307_19,198.0,197.34871,3.4090145
202405171307_19,198.0,196.4778,3.4106607
202405171307_19,198.0,197.15015,3.4147766
202405171307_19,198.0,195.82481,3.401837
202405171307_19,198.0,197.0175,3.4067607
202405171307_19,198.0,197.26027,3.4247785
202405171307_2,198.0,196.53491,3.3914952
202405171307_2,198.0,196.13283,3.3879342
202405171307_2,198.0,191.26553,3.3272622
202405171307_2,198.0,190.57037,3.3212879
202405171307_2,198.0,194.25584,3.3611963
202405171307_2,198.0,193.18901,3.35175
202405171307_2,198.0,195.83156,3.3973286
202405171307_2,198.0,193.6241,3.3567483
202405171307_2,198.0,194.45534,3.3793173
202405171307_2,198.0,195.43184,3.392262
202405171307_2,198.0,196.59056,3.4184468
202405171307_2,198.0,195.22256,3.4008431
202405171307_2,198.0,190.8506,3.3432987
202405171307_2,198.0,189.1876,3.3255358
202405171307_2,198.0,194.20946,3.3847907
202405171307_2,198.0,194.0473,3.3926415
202405171307_2,198.0,193.3965,3.3783414
202405171307_2,198.0,192.66394,3.3659434
202405171307_2,198.0,194.54169,3.3983953
202405171307_2,198.0,192.9284,3.3721542
202405171307_20,198.0,198.81493,3.4176164
202405171307_20,198.0,198.14684,3.4219182
202405171307_20,198.0,193.88739,3.3556485
202405171307_20,198.0,193.50443,3.3637645
202405171307_20,198.0,196.66661,3.3884778
202405171307_20,198.0,196.60257,3.4
202405171307_20,198.0,197.83144,3.421182
202405171307_20,198.0,196.07487,3.394434
202405171307_20,198.0,197.21611,3.4148314
202405171307_20,198.0,196.42062,3.4015281
202405171307_20,198.0,200.61746,3.463154
202405171307_20,198.0,199.52298,3.4575639
202405171307_20,198.0,195.41243,3.3888018
202405171307_20,198.0,194.68611,3.3890822
202405171307_20,198.0,198.33844,3.429114
202405171307_20,198.0,196.01862,3.3960912
202405171307_20,198.0,198.52454,3.4348657
202405171307_20,198.0,197.4328,3.426823
202405171307_20,198.0,198.19974,3.4418223
202405171307_20,198.0,198.09413,3.442865
202405171307_21,198.0,200.38309,3.4506824
202405171307_21,198.0,199.22847,3.4479635
202405171307_21,198.0,194.91437,3.3764024
202405171307_21,198.0,194.2075,3.379039
202405171307_21,198.0,198.31993,3.42043
202405171307_21,198.0,197.11388,3.4159164
202405171307_21,198.0,199.45268,3.4541976
202405171307_21,198.0,197.01857,3.417197
202405171307_21,198.0,196.17825,3.4068084
202405171307_21,198.0,199.71968,3.4516501
202405171307_21,198.0,198.08798,3.4265966
202405171307_21,198.0,197.50462,3.4256825
202405171307_21,198.0,193.73692,3.3648887
202405171307_21,198.0,193.14488,3.3631113
202405171307_21,198.0,196.19688,3.399556
202405171307_21,198.0,195.92259,3.4012134
202405171307_21,198.0,196.07912,3.4029245
202405171307_21,198.0,195.52333,3.39699
202405171307_21,198.0,194.92877,3.395131
202405171307_21,198.0,198.32936,3.4294813
202405171307_22,198.0,198.43059,3.4353344
202405171307_22,198.0,198.34776,3.450631
202405171307_22,198.0,193.4477,3.3712537
202405171307_22,198.0,193.63681,3.387877
202405171307_22,198.0,196.50462,3.4082317
202405171307_22,198.0,194.95955,3.4023848
202405171307_22,198.0,197.60178,3.448679
202405171307_22,198.0,196.64156,3.427817
202405171307_22,198.0,198.06613,3.4414644
202405171307_22,198.0,198.41519,3.4515862
202405171307_22,198.0,199.74268,3.4814885
202405171307_22,198.0,198.9738,3.4678724
202405171307_22,198.0,196.98404,3.4336748
202405171307_22,198.0,196.48964,3.427859
202405171307_22,198.0,198.66867,3.4611866
202405171307_22,198.0,197.9716,3.4469867
202405171307_22,198.0,198.12169,3.449529
202405171307_22,198.0,198.01564,3.451444
202405171307_22,198.0,195.7677,3.4290214
202405171307_22,198.0,199.01247,3.4621437
202405171307_23,198.0,200.09886,3.46139
202405171307_23,198.0,199.21631,3.4554398
202405171307_23,198.0,195.21307,3.3968337
202405171307_23,198.0,194.48193,3.3957508
202405171307_23,198.0,198.34662,3.437369
202405171307_23,198.0,196.50966,3.4023974
202405171307_23,198.0,199.79143,3.4702365
202405171307_23,198.0,197.49551,3.4341598
202405171307_23,198.0,198.2132,3.4558537
202405171307_23,198.0,196.13261,3.420665
202405171307_23,198.0,199.69713,3.4881496
202405171307_23,198.0,198.0672,3.4736788
202405171307_23,198.0,196.15242,3.4342573
202405171307_23,198.0,194.42719,3.4179745
202405171307_23,198.0,198.36469,3.467312
202405171307_23,198.0,196.26852,3.4304357
202405171307_23,198.0,198.12523,3.4614282
202405171307_23,198.0,196.84239,3.4522786
202405171307_23,198.0,197.1227,3.4440696
202405171307_23,198.0,196.7909,3.461512
202405171307_24,198.0,199.94365,3.4514604
202405171307_24,198.0,200.47794,3.466465
202405171307_24,198.0,193.83861,3.3714068
202405171307_24,198.0,194.72134,3.385908
202405171307_24,198.0,197.44725,3.416451
202405171307_24,198.0,199.9503,3.4583542
202405171307_24,198.0,202.70972,3.479796
202405171307_24,198.0,198.25497,3.4331498
202405171307_24,198.0,200.68216,3.482932
202405171307_24,198.0,199.42021,3.4399114
202405171307_24,198.0,197.47572,3.4301481
202405171307_24,198.0,195.38339,3.4112284
202405171307_24,198.0,192.09554,3.3653462
202405171307_24,198.0,190.02899,3.3483956
202405171307_24,198.0,194.92113,3.3973548
202405171307_24,198.0,193.00104,3.3801768
