true,predicted,predicted_std,lower_95CI,upper_95CI
284.0,272.41208,83.80982,108.14482,436.67932
284.0,274.50894,84.11289,109.647675,439.3702
284.0,274.16656,84.06222,109.40462,438.92853
284.0,277.91052,84.598595,112.097275,443.72375
284.0,272.38907,83.80615,108.12901,436.6491
284.0,273.85217,84.016815,109.179214,438.52515
284.0,273.07224,83.905914,108.61664,437.52783
284.0,275.45236,84.24793,110.326416,440.5783
284.0,282.9444,85.3073,115.742096,450.1467
284.0,269.7802,83.42598,106.26529,433.29514
284.0,281.97855,85.17381,115.03787,448.91922
284.0,276.59433,84.41083,111.14911,442.03955
284.0,277.72787,84.57162,111.9675,443.48825
284.0,278.6877,84.70771,112.6606,444.71484
284.0,279.25467,84.78925,113.06773,445.4416
284.0,277.38577,84.5224,111.72186,443.04968
284.0,276.1389,84.345924,110.82088,441.4569
284.0,275.9126,84.312836,110.65944,441.16577
284.0,272.52554,83.82449,108.22954,436.82153
284.0,283.2533,85.349045,115.96916,450.5374
274.0,267.5974,83.10758,104.70654,430.48828
274.0,268.29126,83.21029,105.1991,431.38342
274.0,268.81015,83.28527,105.571014,432.0493
274.0,268.24313,83.2033,105.16466,431.3216
274.0,267.6201,83.11107,104.72238,430.5178
274.0,269.26544,83.35234,105.89485,432.63605
274.0,267.11246,83.03719,104.35956,429.86536
274.0,267.94522,83.159676,104.952255,430.93817
274.0,268.95166,83.306244,105.67142,432.2319
274.0,266.8168,82.99353,104.149475,429.48413
274.0,267.04077,83.026306,104.309204,429.77234
274.0,267.25775,83.059326,104.46147,430.05402
274.0,266.7993,82.98973,104.139404,429.45917
274.0,267.0254,83.02448,104.29739,429.7534
274.0,266.63562,82.96635,104.021576,429.24966
274.0,267.54193,83.098946,104.668,430.41586
274.0,267.85303,83.1452,104.88843,430.81763
274.0,266.88123,83.00354,104.19429,429.56818
274.0,267.12238,83.04036,104.363266,429.88147
274.0,266.9888,83.0197,104.27019,429.7074
156.0,273.7254,84.00475,109.07608,438.37473
156.0,272.5718,83.84072,108.24399,436.89963
156.0,276.53638,84.40644,111.09975,441.97302
156.0,278.88297,84.7448,112.78316,444.9828
156.0,275.181,84.21319,110.12315,440.23883
156.0,276.80502,84.446014,111.29083,442.3192
156.0,281.4045,85.10098,114.60658,448.20245
156.0,275.57294,84.273445,110.39699,440.7489
156.0,282.91605,85.312874,115.702805,450.12927
156.0,294.04614,86.84254,123.83476,464.2575
156.0,285.40396,85.66099,117.50842,453.2995
156.0,284.42035,85.52585,116.78969,452.05103
156.0,292.0363,86.57119,122.35675,461.71582
156.0,287.4395,85.94243,118.992355,455.88666
