DataKey,true_totEarWeight,predicted_totEarWeight,predicted_std_totEarWeight
202404251118_33,516.48,521.607,5.200721
202404251118_33,516.48,542.6095,5.2039356
202404251118_34,862.39,872.80005,7.6642437
202404251118_34,862.39,839.89844,7.4367733
202404251118_34,862.39,897.562,7.8224144
202404251118_34,862.39,901.72284,7.9042716
202404251118_34,862.39,892.3104,7.788346
202404251118_34,862.39,935.2905,8.132072
202404251118_34,862.39,890.46423,7.854178
202404251118_34,862.39,865.57697,7.649592
202404251118_34,862.39,877.7606,7.6243205
202404251118_34,862.39,859.4431,7.785942
202404251118_34,862.39,824.5678,7.2963405
202404251118_34,862.39,821.3961,7.276118
202404251118_34,862.39,816.768,7.2778206
202404251118_34,862.39,817.08954,7.2834096
202404251118_34,862.39,809.3425,7.20541
202404251118_34,862.39,869.6091,7.638957
202404251118_34,862.39,846.6882,7.4049335
202404251118_34,862.39,813.9639,7.2316356
202404251118_34,862.39,823.0608,7.2805147
202404251118_34,862.39,864.0567,7.667142
202404251118_35,485.88,498.14032,5.015766
202404251118_35,485.88,494.2254,4.9670267
202404251118_35,485.88,526.12225,5.204594
202404251118_35,485.88,512.7471,5.104689
202404251118_35,485.88,506.024,5.0643797
202404251118_35,485.88,507.1854,5.0490627
202404251118_35,485.88,514.0097,5.142758
202404251118_35,485.88,503.11148,5.024271
202404251118_35,485.88,494.41034,4.944419
202404251118_35,485.88,527.40027,5.297382
202404251118_35,485.88,517.1487,5.1573863
202404251118_35,485.88,513.5659,5.1015396
202404251118_35,485.88,555.8707,5.39178
202404251118_35,485.88,542.077,5.2816653
202404251118_35,485.88,535.23663,5.2695026
202404251118_35,485.88,529.869,5.1950245
202404251118_35,485.88,535.923,5.2456317
202404251118_35,485.88,527.1311,5.1797957
202404251118_35,485.88,572.98096,5.4968314
202404251118_35,485.88,611.45264,5.9966874
202404251118_36,833.69,832.1004,7.317314
202404251118_36,833.69,838.72845,7.283019
202404251118_36,833.69,862.4634,7.5702906
202404251118_36,833.69,874.5307,7.567037
202404251118_36,833.69,844.78094,7.4175696
202404251118_36,833.69,868.3993,7.49746
202404251118_36,833.69,821.46967,7.229118
202404251118_36,833.69,854.8359,7.4109316
202404251118_36,833.69,764.7834,6.667161
202404251118_36,833.69,744.6834,6.756793
202404251118_36,833.69,813.2446,7.019651
202404251118_36,833.69,796.7915,6.837157
202404251118_36,833.69,843.0859,7.262415
202404251118_36,833.69,835.8044,7.141922
202404251118_36,833.69,820.5226,7.0830975
202404251118_36,833.69,813.40704,6.9726553
202404251118_36,833.69,817.89264,7.0329943
202404251118_36,833.69,815.26324,6.9760013
202404251118_36,833.69,761.34863,6.5276995
202404251118_36,833.69,783.6795,6.8169484
202404251118_37,584.86,581.2089,5.6545763
202404251118_37,584.86,581.53174,5.538575
202404251118_37,584.86,580.66254,5.6949215
202404251118_37,584.86,611.5736,5.7729793
202404251118_37,584.86,584.9985,5.6921897
202404251118_37,584.86,615.153,5.7672286
202404251118_37,584.86,632.3057,5.951591
202404251118_37,584.86,595.9289,5.640157
202404251118_37,584.86,602.44464,5.9837246
202404251118_37,584.86,573.3331,5.487306
202404251118_37,584.86,580.63464,5.6676087
202404251118_37,584.86,562.99976,5.5889525
202404251118_37,584.86,587.65784,5.768286
202404251118_37,584.86,574.4074,5.686105
202404251118_37,584.86,579.4446,5.6819777
202404251118_37,584.86,584.1551,5.7982483
202404251118_37,584.86,591.9415,5.7713885
202404251118_37,584.86,569.5641,5.624746
202404251118_37,584.86,638.2407,6.005154
202404251118_37,584.86,572.7227,5.626723
202404251118_38,659.56,668.3568,6.0655003
202404251118_38,659.56,630.1403,5.761585
202404251118_38,659.56,663.9858,6.0659137
202404251118_38,659.56,625.862,5.756002
202404251118_38,659.56,669.3148,6.0895567
202404251118_38,659.56,639.44617,5.840191
202404251118_38,659.56,617.4899,5.6879196
202404251118_38,659.56,630.16846,5.7647486
202404251118_38,659.56,639.0749,5.8321896
202404251118_38,659.56,629.27264,5.8340163
202404251118_38,659.56,664.10596,6.034245
202404251118_38,659.56,628.0758,5.7354302
202404251118_38,659.56,664.9809,6.0441403
202404251118_38,659.56,626.8043,5.7626824
202404251118_38,659.56,666.71497,6.055351
202404251118_38,659.56,605.5009,5.602113
202404251118_38,659.56,622.65894,5.6861553
202404251118_38,659.56,627.5204,5.746925
202404251118_38,659.56,606.3189,5.652285
202404251118_38,659.56,580.2954,5.4819064
202404251118_39,612.41,550.30505,5.3689547
202404251118_39,612.41,586.81366,5.567502
202404251118_39,612.41,570.19934,5.55909
202404251118_39,612.41,613.12103,5.775974
202404251118_39,612.41,555.5141,5.4042416
202404251118_39,612.41,591.192,5.626368
202404251118_39,612.41,576.1251,5.5916467
202404251118_39,612.41,605.0809,5.692698
202404251118_39,612.41,638.3691,5.9326353
202404251118_39,612.41,583.03784,5.7112813
202404251118_39,612.41,608.1079,5.7675533
202404251118_39,612.41,601.97864,5.7106485
202404251118_39,612.41,606.16626,5.7677264
202404251118_39,612.41,621.5395,5.8885813
202404251118_39,612.41,610.3874,5.788642
202404251118_39,612.41,595.6435,5.682318
202404251118_39,612.41,595.742,5.6650767
202404251118_39,612.41,609.4117,5.7823396
202404251118_39,612.41,627.159,5.8984375
202404251118_39,612.41,621.3602,5.971203
202404251118_4,561.69,599.588,5.8446317
202404251118_4,561.69,582.5426,5.65482
202404251118_4,561.69,616.7498,5.99711
202404251118_4,561.69,600.72565,5.83275
202404251118_4,561.69,612.42163,5.932087
202404251118_4,561.69,625.20544,5.979485
202404251118_4,561.69,594.61523,5.82492
202404251118_4,561.69,591.46924,5.7302985
202404251118_4,561.69,632.0394,6.097251
202404251118_4,561.69,605.96906,6.0531654
202404251118_4,561.69,679.25793,6.502644
202404251118_4,561.69,654.70703,6.3177834
202404251118_4,561.69,679.0108,6.5878534
202404251118_4,561.69,636.5784,6.219933
202404251118_4,561.69,686.3861,6.5704246
202404251118_4,561.69,672.91486,6.404444
202404251118_4,561.69,637.5498,6.169386
202404251118_4,561.69,652.2274,6.3071604
202404251118_4,561.69,623.2935,6.0291142
202404251118_4,561.69,599.52356,6.1661673
202404251118_40,471.15,472.53247,4.9204707
202404251118_40,471.15,474.932,4.895957
202404251118_40,471.15,482.39935,5.1537585
202404251118_40,471.15,471.38568,4.9128933
202404251118_40,471.15,467.90192,4.902039
202404251118_40,471.15,471.63632,4.874163
202404251118_40,471.15,501.1244,5.2483916
202404251118_40,471.15,473.79318,4.8876643
202404251118_40,471.15,461.20404,4.8318787
202404251118_40,471.15,458.3478,4.8973794
202404251118_40,471.15,460.48898,4.824507
202404251118_40,471.15,480.00873,4.945311
202404251118_40,471.15,474.43094,5.0103855
202404251118_40,471.15,472.24054,4.924448
202404251118_40,471.15,469.06866,4.9014754
202404251118_40,471.15,467.06628,4.959336
202404251118_40,471.15,474.1285,5.0820174
202404251118_40,471.15,476.10446,4.9262023
202404251118_40,471.15,480.329,4.936757
202404251118_40,471.15,456.88687,4.8593216
202404251118_41,579.23,528.8142,5.3006086
202404251118_41,579.23,547.662,5.4768205
202404251118_41,579.23,556.2775,5.505424
202404251118_41,579.23,573.9436,5.6583624
202404251118_41,579.23,536.9334,5.3450475
202404251118_41,579.23,553.4882,5.4643583
202404251118_41,579.23,525.9345,5.4982734
202404251118_41,579.23,560.0773,5.538549
202404251118_41,579.23,545.0384,5.4709554
202404251118_41,579.23,568.7472,5.653256
202404251118_41,579.23,537.01013,5.476747
202404251118_41,579.23,519.5132,5.261353
202404251118_41,579.23,552.09863,5.55518
202404251118_41,579.23,539.22003,5.468278
202404251118_41,579.23,545.2355,5.514137
202404251118_41,579.23,554.5581,5.543172
202404251118_41,579.23,531.68524,5.38774
202404251118_41,579.23,530.49854,5.3612614
202404251118_41,579.23,565.50916,5.662764
202404251118_41,579.23,554.9829,5.7793
202404251118_42,472.76,467.59866,4.9841876
202404251118_42,472.76,447.35028,4.8560553
202404251118_42,472.76,479.02356,5.0361915
202404251118_42,472.76,459.21332,4.8957944
202404251118_42,472.76,470.5914,4.980643
202404251118_42,472.76,459.1677,4.90984
202404251118_42,472.76,446.9232,4.871647
202404251118_42,472.76,450.10144,4.853367
202404251118_42,472.76,514.3785,5.2961016
202404251118_42,472.76,434.86417,5.091598
202404251118_42,472.76,463.33157,4.9507833
202404251118_42,472.76,492.4368,5.2928023
202404251118_42,472.76,462.63037,4.926039
202404251118_42,472.76,508.5035,5.3460355
202404251118_42,472.76,461.73468,4.918198
202404251118_42,472.76,507.94217,5.3943763
202404251118_42,472.76,476.42288,5.149729
202404251118_42,472.76,499.4673,5.3036966
202404251118_42,472.76,513.9819,5.4050565
202404251118_42,472.76,482.12158,5.46232
202404251118_43,541.82,562.64496,5.3523946
202404251118_43,541.82,546.9622,5.258136
202404251118_43,541.82,557.3451,5.359731
202404251118_43,541.82,550.8636,5.307829
202404251118_43,541.82,562.49744,5.3547196
202404251118_43,541.82,567.4848,5.358363
202404251118_43,541.82,549.4169,5.375392
202404251118_43,541.82,551.18353,5.282773
202404251118_43,541.82,543.66034,5.2732673
202404251118_43,541.82,564.4097,5.592755
202404251118_43,541.82,468.80283,4.8636985
202404251118_43,541.82,486.92377,4.886214
202404251118_43,541.82,486.5609,5.0129848
202404251118_43,541.82,496.85388,4.9718156
202404251118_43,541.82,476.65076,4.9172263
202404251118_43,541.82,495.5843,4.9647694
202404251118_43,541.82,495.49002,4.979705
202404251118_43,541.82,491.6046,4.912628
202404251118_43,541.82,539.14343,5.223406
202404251118_43,541.82,536.73254,5.348459
202404251118_44,795.85,890.573,7.6578903
202404251118_44,795.85,798.2494,6.9714365
202404251118_44,795.85,851.2558,7.4677777
202404251118_44,795.85,778.9697,6.876809
202404251118_44,795.85,868.33936,7.5335355
202404251118_44,795.85,795.40796,6.9067492
202404251118_44,795.85,788.9155,7.125648
202404251118_44,795.85,788.453,6.910783
202404251118_44,795.85,764.14026,7.053145
202404251118_44,795.85,877.15125,7.651744
202404251118_44,795.85,851.8721,7.3433194
202404251118_44,795.85,770.76807,6.792189
202404251118_44,795.85,776.2665,6.9365654
202404251118_44,795.85,755.033,6.74399
202404251118_44,795.85,811.37616,7.1171904
202404251118_44,795.85,791.19006,6.949965
202404251118_44,795.85,745.4909,6.732541
202404251118_44,795.85,759.69867,6.752738
202404251118_44,795.85,834.6718,7.3835893
202404251118_44,795.85,863.67224,7.4921293
202404251118_45,549.27,557.60675,5.4175243
202404251118_45,549.27,546.956,5.3376
202404251118_45,549.27,561.2712,5.449044
202404251118_45,549.27,548.4628,5.3498554
202404251118_45,549.27,556.88214,5.406651
202404251118_45,549.27,534.9384,5.3801665
202404251118_45,549.27,495.66452,4.9936395
202404251118_45,549.27,545.3169,5.32311
202404251118_45,549.27,567.9353,5.412914
202404251118_45,549.27,583.4995,5.7256756
202404251118_45,549.27,608.758,5.785812
202404251118_45,549.27,539.9074,5.2878437
202404251118_45,549.27,600.81354,5.7569394
202404251118_45,549.27,552.3094,5.395586
202404251118_45,549.27,608.541,5.789872
202404251118_45,549.27,553.46844,5.380617
202404251118_45,549.27,569.0971,5.549784
202404251118_45,549.27,542.6417,5.3087564
202404251118_45,549.27,591.1709,5.686918
202404251118_45,549.27,582.24457,5.6921797
202404251118_46,531.6,563.9299,5.4567676
202404251118_46,531.6,572.9244,5.5680723
202404251118_46,531.6,578.4292,5.5390377
202404251118_46,531.6,595.73584,5.7371025
202404251118_46,531.6,565.6616,5.454024
202404251118_46,531.6,600.5407,5.752656
202404251118_46,531.6,569.9852,5.581938
202404251118_46,531.6,583.2324,5.6213512
202404251118_46,531.6,551.43524,5.339736
202404251118_46,531.6,592.38916,5.800085
202404251118_46,531.6,523.02673,5.3031898
202404251118_46,531.6,544.68365,5.3570952
202404251118_46,531.6,533.16187,5.380452
202404251118_46,531.6,547.8717,5.4355416
202404251118_46,531.6,528.4203,5.3505454
202404251118_46,531.6,542.1997,5.405596
202404251118_46,531.6,567.5457,5.6297026
202404251118_46,531.6,544.24695,5.370524
202404251118_46,531.6,576.9206,5.495677
202404251118_46,531.6,544.2616,5.4797306
202404251118_47,670.97,626.3465,5.840633
202404251118_47,670.97,658.7616,6.0636697
202404251118_47,670.97,637.54095,5.9662414
202404251118_47,670.97,687.0683,6.263242
202404251118_47,670.97,634.77606,5.9071674
202404251118_47,670.97,670.3481,6.127387
202404251118_47,670.97,659.469,6.140202
202404251118_47,670.97,670.4565,6.1387625
202404251118_47,670.97,648.0397,6.0385795
202404251118_47,670.97,634.8655,5.966051
202404251118_47,670.97,603.6989,5.6712384
202404251118_47,670.97,618.5741,5.754139
202404251118_47,670.97,603.0803,5.6372237
202404251118_47,670.97,629.437,5.830813
202404251118_47,670.97,603.2716,5.654462
202404251118_47,670.97,622.39386,5.7800636
202404251118_47,670.97,634.1152,5.831582
202404251118_47,670.97,627.6276,5.8093977
202404251118_47,670.97,657.3309,6.1627293
202404251118_47,670.97,567.92255,5.5195937
202404251118_48,544.77,591.4411,5.4997153
202404251118_48,544.77,604.1002,5.602726
202404251118_48,544.77,606.14526,5.640953
202404251118_48,544.77,609.6812,5.6613703
202404251118_48,544.77,597.3496,5.5520144
202404251118_48,544.77,607.2762,5.667251
202404251118_48,544.77,580.4081,5.4502735
202404251118_48,544.77,605.192,5.6163397
202404251118_48,544.77,580.74805,5.4076295
202404251118_48,544.77,625.6326,6.030164
202404251118_48,544.77,581.03546,5.4451785
202404251118_48,544.77,602.3472,5.6302133
202404251118_48,544.77,594.0144,5.5652733
202404251118_48,544.77,601.5942,5.6176586
202404251118_48,544.77,586.7714,5.501118
202404251118_48,544.77,595.7144,5.582076
202404251118_48,544.77,598.85394,5.6545095
202404251118_48,544.77,600.12317,5.606938
202404251118_48,544.77,593.5411,5.594448
202404251118_48,544.77,741.6837,6.702053
202404251118_49,855.2,852.51276,7.4245706
202404251118_49,855.2,905.5929,7.861084
202404251118_49,855.2,806.6602,7.081372
202404251118_49,855.2,874.9674,7.703203
202404251118_49,855.2,849.4027,7.410778
202404251118_49,855.2,862.6847,7.467536
202404251118_49,855.2,917.4889,8.092448
202404251118_49,855.2,894.08295,7.7934837
202404251118_49,855.2,943.50134,7.9441366
202404251118_49,855.2,780.8631,7.143131
202404251118_49,855.2,1092.2997,8.964451
202404251118_49,855.2,1031.93,8.484252
202404251118_49,855.2,1072.5839,8.837634
202404251118_49,855.2,1032.1069,8.531897
202404251118_49,855.2,1083.3961,8.914306
202404251118_49,855.2,990.2563,7.972224
202404251118_49,855.2,1076.0316,8.677344
202404251118_49,855.2,1026.8749,8.459329
202404251118_49,855.2,1033.1256,8.74858
202404251118_49,855.2,1003.8832,8.35485
202404251118_5,755.92,728.8248,6.490595
202404251118_5,755.92,736.4879,6.5433426
202404251118_5,755.92,722.4813,6.4383793
202404251118_5,755.92,754.73444,6.668725
202404251118_5,755.92,732.47327,6.4945354
202404251118_5,755.92,741.9485,6.5031877
202404251118_5,755.92,722.2779,6.509004
202404251118_5,755.92,742.746,6.5735426
202404251118_5,755.92,782.3719,6.7104573
202404251118_5,755.92,699.456,6.231366
202404251118_5,755.92,804.5674,6.9541526
202404251118_5,755.92,813.0638,6.904174
202404251118_5,755.92,811.65106,7.0676703
202404251118_5,755.92,820.2018,6.9910965
202404251118_5,755.92,809.0127,7.0028367
202404251118_5,755.92,845.7978,7.0924587
202404251118_5,755.92,810.4137,6.943781
202404251118_5,755.92,819.3427,6.960435
202404251118_5,755.92,810.7485,6.9808707
202404251118_5,755.92,835.79535,7.0214286
202404251118_50,751.75,771.3406,6.658863
202404251118_50,751.75,787.56604,6.725493
202404251118_50,751.75,781.3613,6.7309675
202404251118_50,751.75,791.5859,6.747609
202404251118_50,751.75,781.2338,6.7350216
202404251118_50,751.75,790.495,6.7207723
202404251118_50,751.75,741.26434,6.434334
202404251118_50,751.75,790.1794,6.7451587
202404251118_50,751.75,767.591,6.493266
202404251118_50,751.75,734.34753,6.475872
202404251118_50,751.75,705.3367,6.2619534
202404251118_50,751.75,725.20135,6.315506
202404251118_50,751.75,697.82935,6.256912
202404251118_50,751.75,725.80023,6.3704844
202404251118_50,751.75,698.56665,6.241439
202404251118_50,751.75,740.00256,6.40311
202404251118_50,751.75,728.99896,6.445849
202404251118_50,751.75,727.77655,6.35051
202404251118_50,751.75,716.4405,6.282056
202404251118_50,751.75,714.43835,6.190372
202404251118_51,633.22,583.4508,5.6648235
202404251118_51,633.22,588.3451,5.7344623
202404251118_51,633.22,597.75586,5.852576
202404251118_51,633.22,572.99915,5.6083946
202404251118_51,633.22,589.6663,5.7109694
202404251118_51,633.22,622.59436,5.965149
202404251118_51,633.22,550.77905,5.450688
202404251118_51,633.22,578.5068,5.6395054
202404251118_51,633.22,619.0329,6.0353804
202404251118_51,633.22,615.5451,6.3365383
202404251118_51,633.22,614.8981,5.8258066
202404251118_51,633.22,603.31525,5.729936
202404251118_51,633.22,602.8889,5.7565446
202404251118_51,633.22,603.8262,5.7385707
202404251118_51,633.22,612.7156,5.8088527
202404251118_51,633.22,595.41156,5.6988187
202404251118_51,633.22,582.35675,5.602924
202404251118_51,633.22,604.41296,5.7305593
202404251118_51,633.22,590.79706,5.607545
202404251118_51,633.22,611.42896,5.959941
202404251118_52,787.63,838.89764,7.157833
202404251118_52,787.63,828.6465,7.077707
202404251118_52,787.63,843.9298,7.1779437
202404251118_52,787.63,842.42676,7.1346426
202404251118_52,787.63,847.693,7.210804
202404251118_52,787.63,841.8137,7.11528
202404251118_52,787.63,806.82184,6.9556947
202404251118_52,787.63,837.09644,7.122072
202404251118_52,787.63,809.15265,6.9305515
202404251118_52,787.63,881.5609,7.449426
202404251118_52,787.63,725.9949,6.3810835
202404251118_52,787.63,761.4822,6.6259966
202404251118_52,787.63,713.79346,6.3310657
202404251118_52,787.63,758.2035,6.5879865
202404251118_52,787.63,721.65155,6.365395
202404251118_52,787.63,756.3542,6.6108975
202404251118_52,787.63,780.61066,6.717404
202404251118_52,787.63,756.28845,6.5852833
202404251118_52,787.63,805.72546,6.8011146
202404251118_52,787.63,792.0115,6.763415
202404251118_53,565.74,545.23535,5.3914733
202404251118_53,565.74,564.83936,5.4006524
202404251118_53,565.74,537.7193,5.3526673
202404251118_53,565.74,571.14526,5.4279222
202404251118_53,565.74,543.23315,5.366468
202404251118_53,565.74,564.82635,5.3966208
202404251118_53,565.74,564.05676,5.437172
202404251118_53,565.74,569.8405,5.4225426
202404251118_53,565.74,539.1956,5.3421865
202404251118_53,565.74,550.95734,5.4999013
202404251118_53,565.74,503.79672,5.167535
202404251118_53,565.74,554.7299,5.4038367
