DataKey,true_totalSeedWeightAfterDry,predicted_totalSeedWeightAfterDry,predicted_std_totalSeedWeightAfterDry
202404251118_33,84.68,83.3059,2.3569589
202404251118_33,84.68,81.77432,2.3268025
202404251118_33,84.68,83.59115,2.4045708
202404251118_33,84.68,85.3998,2.4491072
202404251118_33,84.68,84.05432,2.3106303
202404251118_33,84.68,84.01694,2.2947702
202404251118_33,84.68,79.196915,2.2654028
202404251118_33,84.68,83.42963,2.3174617
202404251118_33,84.68,81.35104,2.2823749
202404251118_33,84.68,83.88406,2.3019059
202404251118_33,84.68,80.12545,2.3161364
202404251118_33,84.68,83.715675,2.3010852
202404251118_33,84.68,86.88764,2.3920538
202404251118_33,84.68,90.70525,2.484139
202404251118_34,183.33,171.77435,3.159976
202404251118_34,183.33,173.34283,3.16753
202404251118_34,183.33,166.86275,3.141811
202404251118_34,183.33,165.57547,3.1680362
202404251118_34,183.33,168.87798,3.1504896
202404251118_34,183.33,179.1271,3.2185788
202404251118_34,183.33,166.55452,3.1519103
202404251118_34,183.33,167.65207,3.1621618
202404251118_34,183.33,186.59671,3.3991723
202404251118_34,183.33,180.47841,3.4822783
202404251118_34,183.33,164.32326,3.278059
202404251118_34,183.33,192.751,3.3354666
202404251118_34,183.33,155.48767,3.1850512
202404251118_34,183.33,178.30013,3.219304
202404251118_34,183.33,161.93948,3.2541568
202404251118_34,183.33,197.73631,3.3583477
202404251118_34,183.33,194.90247,3.3450403
202404251118_34,183.33,187.42693,3.2967198
202404251118_34,183.33,151.73651,3.0411153
202404251118_34,183.33,185.92715,3.6077247
202404251118_35,68.1,85.72043,2.3989553
202404251118_35,68.1,88.632576,2.3941422
202404251118_35,68.1,85.818436,2.3923717
202404251118_35,68.1,86.77981,2.3778896
202404251118_35,68.1,85.82934,2.3919733
202404251118_35,68.1,90.9903,2.4227555
202404251118_35,68.1,91.07349,2.4433293
202404251118_35,68.1,88.81976,2.4006054
202404251118_35,68.1,83.84748,2.4676058
202404251118_35,68.1,95.99039,2.6720746
202404251118_35,68.1,84.22356,2.5047512
202404251118_35,68.1,90.37314,2.4848936
202404251118_35,68.1,86.671104,2.5430732
202404251118_35,68.1,94.15783,2.518682
202404251118_35,68.1,85.371376,2.5153768
202404251118_35,68.1,92.55964,2.520749
202404251118_35,68.1,94.23947,2.531723
202404251118_35,68.1,92.01956,2.4853878
202404251118_35,68.1,91.19807,2.3975883
202404251118_35,68.1,99.41368,2.807552
202404251118_36,109.65,101.3584,2.6299434
202404251118_36,109.65,102.957375,2.6461515
202404251118_36,109.65,104.327255,2.6817214
202404251118_36,109.65,105.39345,2.6838305
202404251118_36,109.65,102.19797,2.6388848
202404251118_36,109.65,104.901505,2.6570442
202404251118_36,109.65,94.512764,2.4929543
202404251118_36,109.65,103.57784,2.6584182
202404251118_36,109.65,110.14681,3.0201216
202404251118_36,109.65,98.127144,2.8164349
202404251118_36,109.65,101.56552,2.599899
202404251118_36,109.65,106.784645,2.6383138
202404251118_36,109.65,104.845375,2.623413
202404251118_36,109.65,110.20794,2.6714773
202404251118_36,109.65,103.27809,2.6168935
202404251118_36,109.65,107.76965,2.6496565
202404251118_36,109.65,104.027405,2.6332836
202404251118_36,109.65,109.65641,2.6578302
202404251118_36,109.65,108.50971,2.9002378
202404251118_36,109.65,94.34661,2.785853
202404251118_37,67.1,70.03436,2.2599761
202404251118_37,67.1,65.22898,2.1709194
202404251118_37,67.1,71.55232,2.3191545
202404251118_37,67.1,64.65337,2.1887324
202404251118_37,67.1,69.82061,2.272677
202404251118_37,67.1,65.15742,2.2109962
202404251118_37,67.1,62.20304,2.18115
202404251118_37,67.1,64.64229,2.1702332
202404251118_37,67.1,80.447495,2.4976287
202404251118_37,67.1,65.76314,2.272511
202404251118_37,67.1,62.696167,2.2187715
202404251118_37,67.1,64.63946,2.232512
202404251118_37,67.1,62.38412,2.2528741
202404251118_37,67.1,65.406624,2.2227805
202404251118_37,67.1,62.007874,2.2280366
202404251118_37,67.1,61.99941,2.320675
202404251118_37,67.1,61.788116,2.2216182
202404251118_37,67.1,64.05841,2.2201273
202404251118_37,67.1,69.39712,2.2359958
202404251118_37,67.1,81.180595,2.593676
202404251118_38,158.0,165.11414,2.963496
202404251118_38,158.0,172.53148,2.928046
202404251118_38,158.0,161.977,3.0195591
202404251118_38,158.0,166.81337,2.9328768
202404251118_38,158.0,164.22736,2.9833121
202404251118_38,158.0,175.44147,2.9599426
202404251118_38,158.0,170.25655,2.965114
202404251118_38,158.0,170.5489,2.9223793
202404251118_38,158.0,184.13844,3.3332884
202404251118_38,158.0,169.46777,3.102873
202404251118_38,158.0,159.14792,2.9215262
202404251118_38,158.0,179.40453,2.9717607
202404251118_38,158.0,158.45778,2.946898
202404251118_38,158.0,173.28476,2.9705944
202404251118_38,158.0,161.41737,2.9411638
202404251118_38,158.0,171.8865,2.928885
202404251118_38,158.0,168.39995,2.945237
202404251118_38,158.0,178.24524,2.9830792
202404251118_38,158.0,146.07089,2.9872096
202404251118_38,158.0,166.84523,3.0126016
202404251118_39,125.4,123.93015,2.697097
202404251118_39,125.4,125.69555,2.688341
202404251118_39,125.4,120.785904,2.705434
202404251118_39,125.4,124.34298,2.708839
202404251118_39,125.4,122.44449,2.699076
202404251118_39,125.4,122.78593,2.7034752
202404251118_39,125.4,118.57447,2.6925378
202404251118_39,125.4,125.41241,2.7032852
202404251118_39,125.4,116.20366,2.9039993
202404251118_39,125.4,117.25064,2.7577834
202404251118_39,125.4,110.915474,2.6249607
202404251118_39,125.4,123.30542,2.6415522
202404251118_39,125.4,114.1468,2.7019997
202404251118_39,125.4,123.70829,2.6840577
202404251118_39,125.4,112.82137,2.6577945
202404251118_39,125.4,122.69962,2.6516821
202404251118_39,125.4,121.918045,2.7019773
202404251118_39,125.4,123.13778,2.6528502
202404251118_39,125.4,110.92921,2.7410588
202404251118_39,125.4,132.15472,2.935847
202404251118_4,117.22,118.6527,2.6755586
202404251118_4,117.22,119.710144,2.7127242
202404251118_4,117.22,116.0458,2.6552553
202404251118_4,117.22,119.10979,2.7027624
202404251118_4,117.22,117.90415,2.6709607
202404251118_4,117.22,126.31399,2.795095
202404251118_4,117.22,126.919136,2.8330398
202404251118_4,117.22,119.31318,2.7028735
202404251118_4,117.22,114.06847,2.7473664
202404251118_4,117.22,122.96011,2.9327834
202404251118_4,117.22,116.96534,2.7296026
202404251118_4,117.22,126.60347,2.7865958
202404251118_4,117.22,120.3485,2.7690685
202404251118_4,117.22,124.05758,2.7955825
202404251118_4,117.22,119.22817,2.769218
202404251118_4,117.22,132.32744,2.9351275
202404251118_4,117.22,118.98089,2.7735615
202404251118_4,117.22,125.797104,2.8061757
202404251118_4,117.22,117.846504,2.6568813
202404251118_4,117.22,120.72855,2.9064174
202404251118_40,75.3,75.55723,2.2984536
202404251118_40,75.3,72.562,2.2415917
202404251118_40,75.3,78.42175,2.370947
202404251118_40,75.3,73.32147,2.2919893
202404251118_40,75.3,78.18435,2.3321946
202404251118_40,75.3,73.94637,2.3063776
202404251118_40,75.3,71.994286,2.326413
202404251118_40,75.3,72.67749,2.2561119
202404251118_40,75.3,73.687836,2.2298908
202404251118_40,75.3,73.33262,2.2793593
202404251118_40,75.3,75.54103,2.214139
202404251118_40,75.3,75.1853,2.2299857
202404251118_40,75.3,76.478935,2.226879
202404251118_40,75.3,76.16019,2.2539406
202404251118_40,75.3,75.75136,2.2158113
202404251118_40,75.3,74.017296,2.2118988
202404251118_40,75.3,74.4755,2.2663522
202404251118_40,75.3,75.71197,2.2313447
202404251118_40,75.3,74.71531,2.2758305
202404251118_40,75.3,80.12143,2.4035282
202404251118_41,95.51,84.482956,2.3441985
202404251118_41,95.51,85.246506,2.4108353
202404251118_41,95.51,90.53985,2.424766
202404251118_41,95.51,90.748566,2.493787
202404251118_41,95.51,86.99019,2.3726492
202404251118_41,95.51,87.05018,2.4984381
202404251118_41,95.51,85.95763,2.4095044
202404251118_41,95.51,88.906685,2.4554782
202404251118_41,95.51,80.42396,2.4023933
202404251118_41,95.51,93.63559,2.6205122
202404251118_41,95.51,87.998505,2.4114804
202404251118_41,95.51,84.069565,2.3302238
202404251118_41,95.51,97.46265,2.6391194
202404251118_41,95.51,89.22743,2.416954
202404251118_41,95.51,90.74904,2.4813042
202404251118_41,95.51,87.76116,2.5051117
202404251118_41,95.51,81.933586,2.3588588
202404251118_41,95.51,87.43248,2.3821604
202404251118_41,95.51,94.762634,2.572141
202404251118_41,95.51,96.31175,2.695389
202404251118_42,80.82,78.653366,2.221846
202404251118_42,80.82,80.273384,2.2441049
202404251118_42,80.82,77.50127,2.236758
202404251118_42,80.82,81.03432,2.2871034
202404251118_42,80.82,78.80795,2.233113
202404251118_42,80.82,83.41213,2.296401
202404251118_42,80.82,77.421844,2.262657
202404251118_42,80.82,81.36774,2.2645578
202404251118_42,80.82,79.52844,2.3267088
202404251118_42,80.82,83.38845,2.510138
202404251118_42,80.82,72.98818,2.1682801
202404251118_42,80.82,78.88505,2.2416637
202404251118_42,80.82,76.08797,2.259061
202404251118_42,80.82,81.10146,2.306514
202404251118_42,80.82,74.87384,2.2012157
202404251118_42,80.82,79.463,2.2699413
202404251118_42,80.82,79.37584,2.286697
202404251118_42,80.82,79.85899,2.263154
202404251118_42,80.82,78.8774,2.319954
202404251118_42,80.82,77.53779,2.372113
202404251118_43,122.86,122.84117,2.751131
202404251118_43,122.86,115.69384,2.8498585
202404251118_43,122.86,130.73506,2.8551562
202404251118_43,122.86,119.59981,2.954577
202404251118_43,122.86,127.27005,2.7944157
202404251118_43,122.86,124.59612,2.926765
202404251118_43,122.86,107.44393,3.0845978
202404251118_43,122.86,120.632744,2.925231
202404251118_43,122.86,114.51637,2.825358
202404251118_43,122.86,122.318535,3.3017519
202404251118_43,122.86,105.28244,2.5875454
202404251118_43,122.86,124.40664,2.804683
202404251118_43,122.86,116.49558,2.7342381
202404251118_43,122.86,123.55152,2.8311636
202404251118_43,122.86,111.31386,2.65365
202404251118_43,122.86,124.15566,2.8745313
202404251118_43,122.86,128.17592,2.9397087
202404251118_43,122.86,127.06175,2.8323495
202404251118_43,122.86,113.18523,2.7134237
202404251118_43,122.86,114.4042,3.1099086
202404251118_44,167.14,166.77354,3.1850264
202404251118_44,167.14,164.31203,3.1395428
202404251118_44,167.14,172.21616,3.2674026
202404251118_44,167.14,161.78546,3.1459763
202404251118_44,167.14,168.7085,3.2107248
202404251118_44,167.14,154.9361,3.0770662
202404251118_44,167.14,179.36365,3.2836053
202404251118_44,167.14,162.00694,3.1152434
202404251118_44,167.14,196.71245,3.4052932
202404251118_44,167.14,180.3144,3.7878282
202404251118_44,167.14,162.13925,3.0008895
202404251118_44,167.14,157.2172,2.9115152
202404251118_44,167.14,167.46837,3.113606
202404251118_44,167.14,155.43799,2.983503
202404251118_44,167.14,161.685,3.028975
202404251118_44,167.14,161.65404,2.9636679
202404251118_44,167.14,155.50543,3.037791
202404251118_44,167.14,156.1431,2.9429343
202404251118_44,167.14,174.97412,3.1677089
202404251118_44,167.14,147.59593,3.3943162
202404251118_45,68.06,71.195305,2.3054836
202404251118_45,68.06,73.47072,2.2588403
202404251118_45,68.06,68.94804,2.2937927
202404251118_45,68.06,69.22115,2.261648
202404251118_45,68.06,69.595276,2.2872877
202404251118_45,68.06,71.63012,2.275695
202404251118_45,68.06,70.66028,2.292909
202404251118_45,68.06,71.281906,2.2385042
202404251118_45,68.06,74.01643,2.4779794
202404251118_45,68.06,75.451256,2.3491168
202404251118_45,68.06,68.992134,2.2801838
202404251118_45,68.06,67.16638,2.2214901
202404251118_45,68.06,68.54035,2.2996454
202404251118_45,68.06,65.70166,2.2076907
202404251118_45,68.06,67.87699,2.2708716
202404251118_45,68.06,65.45973,2.20802
202404251118_45,68.06,68.66938,2.2889621
202404251118_45,68.06,65.60466,2.1905723
202404251118_45,68.06,77.66527,2.7367945
202404251118_45,68.06,84.20153,2.5667217
202404251118_46,77.74,75.63717,2.4528522
202404251118_46,77.74,80.03615,2.5581758
202404251118_46,77.74,84.00703,2.6298943
202404251118_46,77.74,84.098885,2.706668
202404251118_46,77.74,80.28908,2.550187
202404251118_46,77.74,81.41423,2.6314106
202404251118_46,77.74,76.66724,2.5274994
202404251118_46,77.74,81.99897,2.6190872
202404251118_46,77.74,84.59531,2.4436548
202404251118_46,77.74,95.15961,3.0365684
202404251118_46,77.74,68.56149,2.1794333
202404251118_46,77.74,71.56117,2.204347
202404251118_46,77.74,74.10069,2.2720375
202404251118_46,77.74,74.739235,2.258244
202404251118_46,77.74,71.60274,2.2176368
202404251118_46,77.74,71.4713,2.1892493
202404251118_46,77.74,74.32286,2.2591548
202404251118_46,77.74,72.484474,2.2213752
202404251118_46,77.74,73.499146,2.3604927
202404251118_46,77.74,83.29171,2.4946845
202404251118_47,116.42,108.33183,2.5148833
202404251118_47,116.42,116.25003,2.6696107
202404251118_47,116.42,110.14266,2.5416293
202404251118_47,116.42,114.91813,2.6535711
202404251118_47,116.42,109.74379,2.5342636
202404251118_47,116.42,119.027885,2.6869905
202404251118_47,116.42,113.160164,2.6298106
202404251118_47,116.42,116.30185,2.6738317
202404251118_47,116.42,110.10673,2.6786246
202404251118_47,116.42,113.23576,2.7439551
202404251118_47,116.42,108.50644,2.7198548
202404251118_47,116.42,110.44991,2.6378763
202404251118_47,116.42,107.87231,2.7189548
202404251118_47,116.42,113.109085,2.6573749
202404251118_47,116.42,108.595566,2.7254496
202404251118_47,116.42,112.966156,2.6501353
202404251118_47,116.42,110.46873,2.6762733
202404251118_47,116.42,112.74299,2.658841
202404251118_47,116.42,116.5734,2.6579523
202404251118_47,116.42,104.93591,2.7022393
202404251118_48,91.53,94.56914,2.5924866
202404251118_48,91.53,97.20735,2.5960097
202404251118_48,91.53,98.445625,2.6470733
202404251118_48,91.53,98.912415,2.5869665
202404251118_48,91.53,97.72564,2.6224966
202404251118_48,91.53,98.77443,2.6275108
202404251118_48,91.53,93.67541,2.5368643
202404251118_48,91.53,99.17541,2.6059031
202404251118_48,91.53,91.81492,2.5300422
202404251118_48,91.53,103.11013,2.897095
202404251118_48,91.53,97.630165,2.5585966
202404251118_48,91.53,100.922905,2.5648832
202404251118_48,91.53,100.59971,2.5637355
202404251118_48,91.53,100.18516,2.5792787
202404251118_48,91.53,99.856285,2.5705092
202404251118_48,91.53,99.50656,2.5737085
202404251118_48,91.53,99.13886,2.612809
202404251118_48,91.53,101.00513,2.5761888
202404251118_48,91.53,92.2977,2.5515182
202404251118_48,91.53,114.73579,3.0206091
202404251118_49,135.42,116.44072,2.7407124
202404251118_49,135.42,125.436295,2.7834225
202404251118_49,135.42,121.1985,2.7748032
202404251118_49,135.42,119.63352,2.7859874
202404251118_49,135.42,120.92007,2.7755055
202404251118_49,135.42,127.033104,2.7612767
202404251118_49,135.42,145.02963,3.0083349
202404251118_49,135.42,125.68519,2.8083239
202404251118_49,135.42,157.85158,3.1842444
202404251118_49,135.42,140.76721,3.2026305
202404251118_49,135.42,172.63484,3.0794263
202404251118_49,135.42,168.24797,3.105716
202404251118_49,135.42,168.78822,3.098186
202404251118_49,135.42,165.6791,3.1169572
202404251118_49,135.42,174.09837,3.1175737
202404251118_49,135.42,149.29843,3.0567021
202404251118_49,135.42,189.20947,3.230191
202404251118_49,135.42,166.12231,3.0956535
202404251118_49,135.42,182.49661,3.1282034
202404251118_49,135.42,175.28897,3.3703167
202404251118_5,149.09,140.40047,2.8918128
202404251118_5,149.09,141.31647,2.92254
202404251118_5,149.09,143.40108,2.9299707
202404251118_5,149.09,142.23505,2.934058
202404251118_5,149.09,141.81277,2.904508
202404251118_5,149.09,137.12712,2.8602357
202404251118_5,149.09,126.05402,2.8340693
202404251118_5,149.09,141.10168,2.9213145
202404251118_5,149.09,160.05779,3.1723955
202404251118_5,149.09,152.29486,3.189528
202404251118_5,149.09,148.51454,2.9173787
202404251118_5,149.09,149.31226,2.929092
202404251118_5,149.09,152.70883,2.9898942
202404251118_5,149.09,147.82771,2.9714036
202404251118_5,149.09,150.01753,2.9543211
202404251118_5,149.09,151.03052,2.904373
202404251118_5,149.09,140.71638,2.8749487
202404251118_5,149.09,148.44368,2.9445245
202404251118_5,149.09,153.08621,2.9874372
202404251118_5,149.09,146.82823,3.1447914
202404251118_50,113.02,101.040924,2.5273318
202404251118_50,113.02,102.65436,2.4945765
202404251118_50,113.02,103.95364,2.5492141
202404251118_50,113.02,103.76389,2.526106
202404251118_50,113.02,103.56476,2.547654
202404251118_50,113.02,97.08723,2.5110269
202404251118_50,113.02,105.83793,2.5603578
202404251118_50,113.02,103.21659,2.4973185
202404251118_50,113.02,100.77549,2.4782581
202404251118_50,113.02,110.64615,2.7840698
202404251118_50,113.02,112.40522,2.5563269
202404251118_50,113.02,104.386696,2.4465966
202404251118_50,113.02,110.47969,2.588079
202404251118_50,113.02,106.2498,2.4801888
202404251118_50,113.02,113.17169,2.5861695
202404251118_50,113.02,105.11416,2.4559224
202404251118_50,113.02,104.85944,2.4742086
202404251118_50,113.02,105.23732,2.4623153
202404251118_50,113.02,111.61971,2.5631053
202404251118_50,113.02,107.957275,2.662143
202404251118_51,121.41,118.05289,2.721912
202404251118_51,121.41,119.14084,2.7416964
202404251118_51,121.41,113.687126,2.6889977
202404251118_51,121.41,120.9685,2.7659454
202404251118_51,121.41,116.2605,2.705735
202404251118_51,121.41,124.30891,2.8319116
202404251118_51,121.41,114.833496,2.7614167
202404251118_51,121.41,119.98199,2.7426124
202404251118_51,121.41,118.35096,2.8423738
202404251118_51,121.41,114.891754,2.8633456
202404251118_51,121.41,125.571045,2.7870448
202404251118_51,121.41,120.131744,2.740539
202404251118_51,121.41,124.723885,2.808575
202404251118_51,121.41,118.88065,2.7249534
202404251118_51,121.41,125.0787,2.7869883
202404251118_51,121.41,118.20108,2.7044222
202404251118_51,121.41,119.77043,2.795317
202404251118_51,121.41,118.562965,2.7169328
202404251118_51,121.41,126.07896,2.8805273
202404251118_51,121.41,121.069695,2.8545535
202404251118_52,107.68,110.21718,2.772069
202404251118_52,107.68,114.62464,2.755196
202404251118_52,107.68,120.45649,2.8225992
202404251118_52,107.68,118.10696,2.7192073
202404251118_52,107.68,114.33091,2.8027654
202404251118_52,107.68,119.11306,2.780307
202404251118_52,107.68,112.80621,2.742993
202404251118_52,107.68,116.29025,2.738883
202404251118_52,107.68,132.17433,2.9904342
202404251118_52,107.68,136.72269,3.0478098
202404251118_52,107.68,120.65218,2.741284
202404251118_52,107.68,125.648026,2.8619757
202404251118_52,107.68,122.02699,2.7278502
202404251118_52,107.68,123.61966,2.8123364
202404251118_52,107.68,121.618416,2.743598
202404251118_52,107.68,116.24319,2.8463397
202404251118_52,107.68,135.63814,2.924146
202404251118_52,107.68,125.38549,2.8425543
202404251118_52,107.68,119.026886,2.693709
202404251118_52,107.68,134.05661,3.1514301
202404251118_53,108.9,102.07606,2.4415066
202404251118_53,108.9,104.23298,2.45914
202404251118_53,108.9,100.73688,2.4529989
202404251118_53,108.9,102.94445,2.4721944
202404251118_53,108.9,101.937256,2.4507973
202404251118_53,108.9,105.13746,2.4672246
