DataKey,true_LAI,predicted_LAI,predicted_std_LAI
202404251118_31,2.853,2.7562351,0.41348115
202404251118_31,2.853,2.742647,0.41539267
202404251118_31,2.853,2.6828723,0.4406797
202404251118_32,2.7795,2.638232,0.41162547
202404251118_32,2.7795,2.6080675,0.39155468
202404251118_32,2.7795,2.6300805,0.4080022
202404251118_32,2.7795,2.6470718,0.39613056
202404251118_32,2.7795,2.6389031,0.40976837
202404251118_32,2.7795,2.6424046,0.39547932
202404251118_32,2.7795,2.630728,0.39505073
202404251118_32,2.7795,2.6286337,0.39324787
202404251118_32,2.7795,2.480403,0.39129284
202404251118_32,2.7795,2.6030772,0.43796268
202404251118_32,2.7795,2.6260207,0.4106887
202404251118_32,2.7795,2.6223538,0.3961279
202404251118_32,2.7795,2.6373074,0.40902248
202404251118_32,2.7795,2.592141,0.39256853
202404251118_32,2.7795,2.6297626,0.40974432
202404251118_32,2.7795,2.6121745,0.39537135
202404251118_32,2.7795,2.6412141,0.4043857
202404251118_32,2.7795,2.6068387,0.3944546
202404251118_32,2.7795,2.6304326,0.41257006
202404251118_32,2.7795,2.6978464,0.46500078
202404251118_33,2.878,1.7984784,0.37403136
202404251118_33,2.878,1.9260244,0.38909054
202404251118_33,2.878,1.860507,0.38833833
202404251118_33,2.878,1.9814463,0.40704188
202404251118_33,2.878,1.8313589,0.3793715
202404251118_33,2.878,1.9725614,0.40866458
202404251118_33,2.878,1.8044615,0.3679735
202404251118_33,2.878,1.9921374,0.40399277
202404251118_33,2.878,1.8565149,0.41605136
202404251118_33,2.878,1.938154,0.39949268
202404251118_33,2.878,2.0146072,0.3684661
202404251118_33,2.878,2.2432067,0.39968693
202404251118_33,2.878,1.8976159,0.3595068
202404251118_33,2.878,2.035856,0.38733748
202404251118_33,2.878,1.9628272,0.36441898
202404251118_33,2.878,2.1849296,0.39821845
202404251118_33,2.878,2.143993,0.39085615
202404251118_33,2.878,2.1573167,0.3955759
202404251118_33,2.878,2.208338,0.4224232
202404251118_33,2.878,2.3520966,0.42994666
202404251118_34,3.1015,2.2576864,0.38338324
202404251118_34,3.1015,2.2834115,0.38227797
202404251118_34,3.1015,2.2133818,0.38266155
202404251118_34,3.1015,2.2235208,0.37804645
202404251118_34,3.1015,2.2465887,0.38301
202404251118_34,3.1015,2.2793748,0.3869847
202404251118_34,3.1015,2.3051739,0.39397186
202404251118_34,3.1015,2.2672298,0.3798916
202404251118_34,3.1015,2.0702424,0.38991514
202404251118_34,3.1015,2.3451364,0.40942183
202404251118_34,3.1015,2.13583,0.39174426
202404251118_34,3.1015,2.1924074,0.3978739
202404251118_34,3.1015,2.0386953,0.37809664
202404251118_34,3.1015,2.0456843,0.38914075
202404251118_34,3.1015,2.0956366,0.38463864
202404251118_34,3.1015,2.1877677,0.39989787
202404251118_34,3.1015,2.0860965,0.39035022
202404251118_34,3.1015,2.1528804,0.3952711
202404251118_34,3.1015,2.1423674,0.37876043
202404251118_34,3.1015,2.2968085,0.43105364
202404251118_35,1.867,1.6273067,0.29478917
202404251118_35,1.867,1.7157886,0.300903
202404251118_35,1.867,1.6181481,0.29713833
202404251118_35,1.867,1.7206788,0.30342594
202404251118_35,1.867,1.6186442,0.2953556
202404251118_35,1.867,1.7126191,0.29946557
202404251118_35,1.867,1.7362955,0.30492353
202404251118_35,1.867,1.7189941,0.30197945
202404251118_35,1.867,1.7050714,0.30833396
202404251118_35,1.867,1.7027736,0.32617298
202404251118_35,1.867,1.7875803,0.32357466
202404251118_35,1.867,1.7238812,0.31489587
202404251118_35,1.867,1.7475345,0.32442847
202404251118_35,1.867,1.6890142,0.3155181
202404251118_35,1.867,1.7681806,0.3231743
202404251118_35,1.867,1.7309465,0.31900895
202404251118_35,1.867,1.7300315,0.32356343
202404251118_35,1.867,1.7095015,0.31567994
202404251118_35,1.867,1.7949157,0.32267874
202404251118_35,1.867,1.7722449,0.3445287
202404251118_36,2.205,2.0791743,0.34577852
202404251118_36,2.205,2.0533726,0.33570066
202404251118_36,2.205,2.062559,0.34454572
202404251118_36,2.205,2.0230112,0.3346608
202404251118_36,2.205,2.0795586,0.34546044
202404251118_36,2.205,2.0471656,0.3366743
202404251118_36,2.205,2.0720778,0.34200525
202404251118_36,2.205,2.0451596,0.33503392
202404251118_36,2.205,2.1199453,0.37272796
202404251118_36,2.205,1.9462993,0.34800646
202404251118_36,2.205,2.0173178,0.33505654
202404251118_36,2.205,2.0598862,0.33646235
202404251118_36,2.205,1.9372156,0.32752284
202404251118_36,2.205,2.0165646,0.33451542
202404251118_36,2.205,1.9834504,0.33001977
202404251118_36,2.205,2.0458956,0.33621633
202404251118_36,2.205,2.0422912,0.34088996
202404251118_36,2.205,2.0353973,0.33383435
202404251118_36,2.205,2.088659,0.3784397
202404251118_36,2.205,2.009226,0.3556301
202404251118_37,2.316,2.1568813,0.355538
202404251118_37,2.316,2.1940641,0.36826342
202404251118_37,2.316,2.1181703,0.35952222
202404251118_37,2.316,2.194941,0.37288147
202404251118_37,2.316,2.1412582,0.3573611
202404251118_37,2.316,2.2103348,0.3794591
202404251118_37,2.316,2.217234,0.373207
202404251118_37,2.316,2.195426,0.36977938
202404251118_37,2.316,2.093736,0.36606684
202404251118_37,2.316,2.1848958,0.39221406
202404251118_37,2.316,2.0722113,0.3394146
202404251118_37,2.316,2.2957957,0.38416976
202404251118_37,2.316,2.0173004,0.34192076
202404251118_37,2.316,2.1994212,0.3805533
202404251118_37,2.316,2.0501666,0.33882234
202404251118_37,2.316,2.317872,0.38522252
202404251118_37,2.316,2.2066672,0.37532204
202404251118_37,2.316,2.257231,0.38164502
202404251118_37,2.316,2.0811043,0.34456903
202404251118_37,2.316,2.1663694,0.39708564
202404251118_38,1.779,1.6300616,0.30670482
202404251118_38,1.779,1.7045844,0.30258518
202404251118_38,1.779,1.6150987,0.3078733
202404251118_38,1.779,1.6814613,0.30191624
202404251118_38,1.779,1.6244512,0.30697513
202404251118_38,1.779,1.7144694,0.30089965
202404251118_38,1.779,1.6757572,0.30135205
202404251118_38,1.779,1.696739,0.301699
202404251118_38,1.779,1.626832,0.30889413
202404251118_38,1.779,1.6476078,0.32408547
202404251118_38,1.779,1.6347654,0.30784675
202404251118_38,1.779,1.6772904,0.30489987
202404251118_38,1.779,1.6220331,0.3089072
202404251118_38,1.779,1.6595364,0.30319914
202404251118_38,1.779,1.6318426,0.30602998
202404251118_38,1.779,1.6605113,0.3138624
202404251118_38,1.779,1.6953869,0.30540013
202404251118_38,1.779,1.67009,0.3026279
202404251118_38,1.779,1.6402819,0.31763008
202404251118_38,1.779,1.6632345,0.31953254
202404251118_39,2.141,1.9432921,0.32438967
202404251118_39,2.141,1.9974215,0.3321542
202404251118_39,2.141,1.9441364,0.32573313
202404251118_39,2.141,1.9631739,0.32670283
202404251118_39,2.141,1.9335494,0.32346812
202404251118_39,2.141,1.9690454,0.32777712
202404251118_39,2.141,2.0060709,0.33581686
202404251118_39,2.141,1.9809706,0.3288914
202404251118_39,2.141,1.8852229,0.3450728
202404251118_39,2.141,1.9512074,0.35500365
202404251118_39,2.141,1.9697669,0.33396402
202404251118_39,2.141,1.8868155,0.33287627
202404251118_39,2.141,1.9573858,0.3366136
202404251118_39,2.141,1.8576009,0.32909757
202404251118_39,2.141,1.9611316,0.33410856
202404251118_39,2.141,1.8763275,0.33298245
202404251118_39,2.141,1.9446595,0.3428808
202404251118_39,2.141,1.8655677,0.3286751
202404251118_39,2.141,1.9314673,0.34141362
202404251118_39,2.141,2.012574,0.3630691
202404251118_4,2.6115,2.5155523,0.40243384
202404251118_4,2.6115,2.481972,0.3932662
202404251118_4,2.6115,2.5524395,0.4077966
202404251118_4,2.6115,2.5140634,0.4042817
202404251118_4,2.6115,2.5455768,0.40465838
202404251118_4,2.6115,2.4799328,0.3941887
202404251118_4,2.6115,2.4617584,0.39579064
202404251118_4,2.6115,2.5078597,0.39847094
202404251118_4,2.6115,2.3668013,0.3856357
202404251118_4,2.6115,2.4741945,0.42646354
202404251118_4,2.6115,2.3668692,0.36792764
202404251118_4,2.6115,2.4284222,0.37825376
202404251118_4,2.6115,2.397908,0.3702032
202404251118_4,2.6115,2.4510078,0.38287973
202404251118_4,2.6115,2.385729,0.36978552
202404251118_4,2.6115,2.4458096,0.380862
202404251118_4,2.6115,2.4249058,0.38394937
202404251118_4,2.6115,2.4387853,0.3792476
202404251118_4,2.6115,2.478287,0.3932068
202404251118_4,2.6115,2.4591086,0.4133884
202404251118_40,1.6235,1.5404067,0.29209992
202404251118_40,1.6235,1.4747107,0.29445255
202404251118_40,1.6235,1.5348997,0.2961646
202404251118_40,1.6235,1.4866188,0.2979542
202404251118_40,1.6235,1.540065,0.29288298
202404251118_40,1.6235,1.476285,0.29172403
202404251118_40,1.6235,1.4839284,0.3000997
202404251118_40,1.6235,1.4807255,0.2957752
202404251118_40,1.6235,1.5048392,0.29373407
202404251118_40,1.6235,1.5389326,0.30715692
202404251118_40,1.6235,1.5226431,0.2888282
202404251118_40,1.6235,1.5088487,0.30165955
202404251118_40,1.6235,1.5246227,0.29186952
202404251118_40,1.6235,1.5086317,0.30385774
202404251118_40,1.6235,1.524221,0.28999186
202404251118_40,1.6235,1.5087643,0.30337378
202404251118_40,1.6235,1.5133185,0.3045062
202404251118_40,1.6235,1.5060158,0.30194923
202404251118_40,1.6235,1.5244021,0.29523918
202404251118_40,1.6235,1.596417,0.3150965
202404251118_41,1.81,1.6222193,0.3055144
202404251118_41,1.81,1.6747298,0.3092647
202404251118_41,1.81,1.6402698,0.30847004
202404251118_41,1.81,1.6811953,0.3126196
202404251118_41,1.81,1.637974,0.30710277
202404251118_41,1.81,1.7127082,0.3027637
202404251118_41,1.81,1.6995692,0.3101667
202404251118_41,1.81,1.6844444,0.3104485
202404251118_41,1.81,1.6377299,0.30533487
202404251118_41,1.81,1.7454054,0.3214027
202404251118_41,1.81,1.651151,0.3026516
202404251118_41,1.81,1.7065575,0.29764098
202404251118_41,1.81,1.6429932,0.30464178
202404251118_41,1.81,1.6963212,0.30568492
202404251118_41,1.81,1.6464376,0.3022999
202404251118_41,1.81,1.6845553,0.29145086
202404251118_41,1.81,1.7110677,0.3058435
202404251118_41,1.81,1.702076,0.3004091
202404251118_41,1.81,1.7164123,0.3106708
202404251118_41,1.81,1.675189,0.31516063
202404251118_42,1.606,1.4646955,0.2984653
202404251118_42,1.606,1.4705188,0.28643966
202404251118_42,1.606,1.4611745,0.30140758
202404251118_42,1.606,1.471834,0.28689203
202404251118_42,1.606,1.4593244,0.29905456
202404251118_42,1.606,1.47946,0.28826648
202404251118_42,1.606,1.4640844,0.29293314
202404251118_42,1.606,1.4704144,0.28630355
202404251118_42,1.606,1.4716485,0.29469568
202404251118_42,1.606,1.4896309,0.30762762
202404251118_42,1.606,1.4972973,0.29810464
202404251118_42,1.606,1.4832046,0.28914693
202404251118_42,1.606,1.4785256,0.30022272
202404251118_42,1.606,1.4778385,0.2908326
202404251118_42,1.606,1.4934464,0.29877123
202404251118_42,1.606,1.4878426,0.29187807
202404251118_42,1.606,1.4879887,0.29066634
202404251118_42,1.606,1.4793136,0.28955606
202404251118_42,1.606,1.4807084,0.2928037
202404251118_42,1.606,1.4712455,0.31172684
202404251118_43,2.111,1.9527507,0.353238
202404251118_43,2.111,1.9104357,0.3496539
202404251118_43,2.111,1.9593899,0.35926405
202404251118_43,2.111,1.9175968,0.3519527
202404251118_43,2.111,1.9617245,0.35680938
202404251118_43,2.111,1.9419956,0.3508374
202404251118_43,2.111,1.9307423,0.36918902
202404251118_43,2.111,1.9177904,0.35092777
202404251118_43,2.111,1.9352794,0.3560593
202404251118_43,2.111,1.8908765,0.366467
202404251118_43,2.111,1.9628236,0.34952998
202404251118_43,2.111,2.0095713,0.3538652
202404251118_43,2.111,1.9922016,0.35906884
202404251118_43,2.111,2.007199,0.36205006
202404251118_43,2.111,1.9837415,0.354771
202404251118_43,2.111,2.0240502,0.36516944
202404251118_43,2.111,2.0443609,0.35917497
202404251118_43,2.111,2.0088534,0.35721058
202404251118_43,2.111,1.9080434,0.34846464
202404251118_43,2.111,2.0217967,0.36567116
202404251118_44,2.5945,2.1567445,0.408641
202404251118_44,2.5945,2.1050344,0.4048071
202404251118_44,2.5945,2.0680213,0.39028868
202404251118_44,2.5945,1.9672716,0.38081166
202404251118_44,2.5945,2.118628,0.4007955
202404251118_44,2.5945,2.0930624,0.40967363
202404251118_44,2.5945,2.1777177,0.40558198
202404251118_44,2.5945,2.0404687,0.3941272
202404251118_44,2.5945,2.0028071,0.36742023
202404251118_44,2.5945,1.801291,0.3789466
202404251118_44,2.5945,2.2292657,0.39802924
202404251118_44,2.5945,2.2469945,0.40300894
202404251118_44,2.5945,2.136735,0.38870573
202404251118_44,2.5945,2.182925,0.39431438
202404251118_44,2.5945,2.196565,0.39681968
202404251118_44,2.5945,2.3404093,0.39716837
202404251118_44,2.5945,2.1404817,0.40676695
202404251118_44,2.5945,2.2174308,0.3997174
202404251118_44,2.5945,1.9757159,0.37867928
202404251118_44,2.5945,1.9070885,0.40081
202404251118_45,1.833,2.1887875,0.39860788
202404251118_45,1.833,2.1317306,0.38558298
202404251118_45,1.833,2.228485,0.39732984
202404251118_45,1.833,2.1129677,0.38108063
202404251118_45,1.833,2.215147,0.39700073
202404251118_45,1.833,2.1868396,0.3906751
202404251118_45,1.833,2.1215787,0.4000607
202404251118_45,1.833,2.1313624,0.38415706
202404251118_45,1.833,2.1380067,0.3894986
202404251118_45,1.833,2.2294385,0.40960094
202404251118_45,1.833,2.2323477,0.39301664
202404251118_45,1.833,2.2418244,0.38577658
202404251118_45,1.833,2.2284222,0.3971913
202404251118_45,1.833,2.2242515,0.38647446
202404251118_45,1.833,2.2325616,0.39626852
202404251118_45,1.833,2.2681203,0.38966087
202404251118_45,1.833,2.2117288,0.38465837
202404251118_45,1.833,2.2438443,0.38715252
202404251118_45,1.833,2.0751648,0.38089055
202404251118_45,1.833,2.1917148,0.39041796
202404251118_46,1.75,1.5860393,0.29565847
202404251118_46,1.75,1.5585823,0.28455898
202404251118_46,1.75,1.5835438,0.29820743
202404251118_46,1.75,1.5740559,0.28754166
202404251118_46,1.75,1.584604,0.29658803
202404251118_46,1.75,1.5765617,0.28451613
202404251118_46,1.75,1.5621192,0.28983542
202404251118_46,1.75,1.5650434,0.2856241
202404251118_46,1.75,1.6858113,0.31064656
202404251118_46,1.75,1.6493943,0.30008897
202404251118_46,1.75,1.6394126,0.30734965
202404251118_46,1.75,1.6626918,0.30411986
202404251118_46,1.75,1.633887,0.30875644
202404251118_46,1.75,1.6711481,0.30508894
202404251118_46,1.75,1.6348073,0.30717033
202404251118_46,1.75,1.6776898,0.30790862
202404251118_46,1.75,1.6562197,0.30573344
202404251118_46,1.75,1.6672585,0.30464417
202404251118_46,1.75,1.5968566,0.29821715
202404251118_46,1.75,1.7181735,0.31454924
202404251118_47,2.255,2.1423457,0.36651543
202404251118_47,2.255,2.0743191,0.35702989
202404251118_47,2.255,2.111755,0.36279997
202404251118_47,2.255,2.0421844,0.35070556
202404251118_47,2.255,2.1274474,0.3639725
202404251118_47,2.255,2.1067383,0.36532706
202404251118_47,2.255,2.0916755,0.374055
202404251118_47,2.255,2.0630517,0.35269183
202404251118_47,2.255,1.936178,0.34372315
202404251118_47,2.255,2.0720384,0.38620448
202404251118_47,2.255,2.0510094,0.3665828
202404251118_47,2.255,2.1025896,0.37317115
202404251118_47,2.255,2.0317514,0.3636143
202404251118_47,2.255,2.0704637,0.36556745
202404251118_47,2.255,2.0444963,0.36323613
202404251118_47,2.255,2.1069462,0.37000766
202404251118_47,2.255,2.1220322,0.3798965
202404251118_47,2.255,2.0883868,0.36807308
202404251118_47,2.255,2.2270706,0.37423047
202404251118_47,2.255,2.2415676,0.40552723
202404251118_48,1.907,1.7560511,0.31296667
202404251118_48,1.907,1.7585881,0.3144687
202404251118_48,1.907,1.7461498,0.31161445
202404251118_48,1.907,1.7564301,0.30842137
202404251118_48,1.907,1.7542081,0.31093732
202404251118_48,1.907,1.770628,0.3149403
202404251118_48,1.907,1.724611,0.3071821
202404251118_48,1.907,1.7593255,0.31082433
202404251118_48,1.907,1.7847726,0.31647214
202404251118_48,1.907,1.8460946,0.32700214
202404251118_48,1.907,1.8055153,0.31868863
202404251118_48,1.907,1.7793462,0.31017905
202404251118_48,1.907,1.783248,0.31417036
202404251118_48,1.907,1.7620556,0.30961856
202404251118_48,1.907,1.7976999,0.31609535
202404251118_48,1.907,1.7255056,0.31066316
202404251118_48,1.907,1.735909,0.31190374
202404251118_48,1.907,1.7755201,0.30956054
202404251118_48,1.907,1.786649,0.3286691
202404251118_48,1.907,1.8103468,0.32092273
202404251118_49,1.938,1.9905508,0.35743508
202404251118_49,1.938,2.0578165,0.37056053
202404251118_49,1.938,1.9001029,0.34266308
202404251118_49,1.938,2.0414314,0.36903498
202404251118_49,1.938,1.953831,0.3512335
202404251118_49,1.938,2.0263844,0.3709397
202404251118_49,1.938,2.0721443,0.39770386
202404251118_49,1.938,2.0417645,0.3662394
202404251118_49,1.938,2.063137,0.3722682
202404251118_49,1.938,2.0654187,0.38684118
202404251118_49,1.938,2.5344133,0.41532892
202404251118_49,1.938,2.6395762,0.43490845
202404251118_49,1.938,2.3924243,0.41915613
202404251118_49,1.938,2.5944219,0.44238767
202404251118_49,1.938,2.4772599,0.41647074
202404251118_49,1.938,2.624876,0.4456768
202404251118_49,1.938,2.4858496,0.41447583
202404251118_49,1.938,2.6297433,0.43801442
202404251118_49,1.938,2.2248182,0.42604566
202404251118_49,1.938,2.3865888,0.43001452
202404251118_5,2.4325,2.2073677,0.39292145
202404251118_5,2.4325,2.26366,0.40405872
202404251118_5,2.4325,2.196889,0.41221446
202404251118_5,2.4325,2.179857,0.40329215
202404251118_5,2.4325,2.225236,0.40252626
202404251118_5,2.4325,2.2345054,0.40931922
202404251118_5,2.4325,2.1968749,0.39460108
202404251118_5,2.4325,2.2406504,0.40375924
202404251118_5,2.4325,2.237982,0.3829445
202404251118_5,2.4325,2.2154255,0.41151422
202404251118_5,2.4325,2.110074,0.38051838
202404251118_5,2.4325,2.220041,0.37879032
202404251118_5,2.4325,2.038377,0.37950498
202404251118_5,2.4325,2.1989737,0.37982357
202404251118_5,2.4325,2.0915675,0.37900224
202404251118_5,2.4325,2.1542642,0.3817508
202404251118_5,2.4325,2.2166002,0.3746408
202404251118_5,2.4325,2.222446,0.37953666
202404251118_5,2.4325,2.167896,0.39238554
202404251118_5,2.4325,2.384263,0.4057795
202404251118_50,2.087,1.9034958,0.32757974
202404251118_50,2.087,1.8564467,0.31112438
202404251118_50,2.087,1.9412088,0.33142957
202404251118_50,2.087,1.8947716,0.31580243
202404251118_50,2.087,1.9278793,0.32890156
202404251118_50,2.087,1.8771138,0.32159907
202404251118_50,2.087,1.8628197,0.31354788
202404251118_50,2.087,1.8760839,0.3132869
202404251118_50,2.087,2.0202458,0.35333574
202404251118_50,2.087,1.995811,0.34357643
202404251118_50,2.087,1.9142303,0.32027718
202404251118_50,2.087,1.8995934,0.30730966
202404251118_50,2.087,1.9313376,0.32323018
202404251118_50,2.087,1.9055352,0.30836025
202404251118_50,2.087,1.9212217,0.32092276
202404251118_50,2.087,1.9097669,0.30801645
202404251118_50,2.087,1.9001312,0.30884117
202404251118_50,2.087,1.900131,0.30783814
202404251118_50,2.087,1.8990009,0.33426633
202404251118_50,2.087,2.0603132,0.34252128
202404251118_51,2.648,2.1448388,0.39383003
202404251118_51,2.648,2.01086,0.39356026
202404251118_51,2.648,2.154277,0.3948621
202404251118_51,2.648,1.99583,0.3820903
202404251118_51,2.648,2.1501172,0.39377862
202404251118_51,2.648,2.026253,0.3907596
202404251118_51,2.648,2.1055114,0.39991423
202404251118_51,2.648,1.9736936,0.38343042
202404251118_51,2.648,2.2463958,0.4020638
202404251118_51,2.648,2.1341941,0.41519582
202404251118_51,2.648,2.2931457,0.39214674
202404251118_51,2.648,2.1999967,0.38784158
202404251118_51,2.648,2.2753217,0.40084925
202404251118_51,2.648,2.1807704,0.39959896
202404251118_51,2.648,2.284906,0.39331043
202404251118_51,2.648,2.0645876,0.3996051
202404251118_51,2.648,2.2286925,0.39943606
202404251118_51,2.648,2.2016993,0.39336416
202404251118_51,2.648,2.2655292,0.39860412
202404251118_51,2.648,2.1258674,0.4245516
202404251118_52,2.292,2.105833,0.35959592
202404251118_52,2.292,2.1183193,0.35288376
202404251118_52,2.292,2.1051936,0.3601448
202404251118_52,2.292,2.1298254,0.35303378
202404251118_52,2.292,2.0863733,0.35528168
202404251118_52,2.292,2.1186056,0.35649255
202404251118_52,2.292,2.1318927,0.35581097
202404251118_52,2.292,2.1144097,0.3506533
202404251118_52,2.292,2.113507,0.34249836
202404251118_52,2.292,2.075857,0.365997
202404251118_52,2.292,2.100649,0.3346014
202404251118_52,2.292,2.1111383,0.33569404
202404251118_52,2.292,2.1295073,0.3359329
