true,predicted,predicted_std,lower_95CI,upper_95CI
176.21,222.1198,99.535034,27.031128,417.20847
176.21,237.38231,104.91571,31.747513,443.0171
176.21,244.08147,107.21684,33.936447,454.2265
176.21,229.74292,102.24201,29.348572,430.13727
176.21,207.51134,94.071304,23.131577,391.8911
176.21,233.81294,103.722336,30.517166,437.1087
176.21,230.59418,102.55935,29.57785,431.6105
176.21,227.42223,101.46741,28.546097,426.29834
176.21,223.7245,100.18093,27.369873,420.07913
176.21,206.11555,93.485466,22.884033,389.34708
176.21,214.23784,96.59561,24.91043,403.56525
176.21,224.23914,100.25959,27.730331,420.74792
176.21,217.90974,97.98362,25.861847,409.95764
176.21,210.69333,95.2388,24.025284,397.3614
176.21,213.77998,96.43122,24.77478,402.7852
176.21,209.69176,94.93682,23.615585,395.76794
176.21,215.76775,97.174286,25.306137,406.22937
176.21,206.81432,93.79199,22.98201,390.6466
176.21,229.47646,102.2037,29.157211,429.79572
294.75,220.66484,98.81598,26.98552,414.34418
294.75,229.56343,102.052246,29.54103,429.58582
294.75,217.7442,97.74907,26.156021,409.3324
294.75,228.77386,101.753456,29.337082,428.21063
294.75,217.29683,97.57164,26.056412,408.53723
294.75,234.5277,103.819374,31.041718,438.01367
294.75,231.55878,102.73757,30.19313,432.92444
294.75,227.60179,101.34382,28.967896,426.2357
294.75,226.74788,100.9736,28.839615,424.65613
294.75,216.7296,97.38029,25.864227,407.59497
294.75,238.81105,105.41804,32.191696,445.43042
294.75,242.09892,106.46417,33.42914,450.7687
294.75,239.05711,105.456795,32.361786,445.75244
294.75,239.27591,105.48068,32.533768,446.01807
294.75,237.29791,104.877396,31.73822,442.8576
294.75,235.93155,104.28526,31.532425,440.3307
294.75,241.94891,106.51129,33.186783,450.71106
294.75,240.87508,106.03187,33.052612,448.69754
294.75,222.00682,99.49299,27.000565,417.01306
294.75,225.87238,100.76721,28.368637,423.3761
228.85,191.19856,87.716125,19.274948,363.1222
228.85,190.0009,87.1959,19.09694,360.90485
228.85,192.23335,88.135605,19.487564,364.97913
228.85,194.47032,89.055664,19.921219,369.0194
228.85,189.95552,87.19286,19.05751,360.85352
228.85,193.78044,88.79434,19.74353,367.81735
228.85,189.24257,86.84254,19.031189,359.45395
228.85,189.98668,87.19702,19.08052,360.89282
228.85,189.11264,86.70343,19.17392,359.05136
228.85,193.33038,88.52576,19.8199,366.84088
228.85,198.43648,90.64051,20.781067,376.0919
228.85,197.73637,90.34497,20.660233,374.8125
228.85,200.04036,91.2334,21.2229,378.85782
228.85,206.6429,93.80153,22.7919,390.4939
228.85,198.44093,90.62067,20.824417,376.05743
228.85,197.58235,90.29773,20.5988,374.56592
228.85,191.97035,87.95151,19.585388,364.35532
228.85,199.68323,91.09242,21.142075,378.22437
228.85,198.07776,90.556915,20.586197,375.56934
