DataKey,true_Height,predicted_Height,predicted_std_Height
202404251118_33,50.0,51.735264,1.8018597
202404251118_33,50.0,49.48532,1.7639496
202404251118_33,50.0,50.0864,1.772609
202404251118_33,50.0,49.232723,1.7631203
202404251118_33,50.0,52.16739,1.8111324
202404251118_33,50.0,51.471954,1.7924731
202404251118_34,54.6,54.80334,1.8579438
202404251118_34,54.6,52.498463,1.8172965
202404251118_34,54.6,52.612778,1.8231773
202404251118_34,54.6,50.904087,1.7905803
202404251118_34,54.6,53.654545,1.8401264
202404251118_34,54.6,52.39438,1.8122853
202404251118_34,54.6,52.541386,1.8139701
202404251118_34,54.6,51.46905,1.8007876
202404251118_34,54.6,52.296684,1.8151327
202404251118_34,54.6,55.98004,1.8599346
202404251118_34,54.6,53.40104,1.8272377
202404251118_34,54.6,52.36993,1.8089292
202404251118_34,54.6,52.12965,1.8054017
202404251118_34,54.6,51.666138,1.7977175
202404251118_34,54.6,52.618355,1.814004
202404251118_34,54.6,53.17191,1.8162807
202404251118_34,54.6,51.94796,1.8000515
202404251118_34,54.6,51.877773,1.8013254
202404251118_34,54.6,53.94402,1.8324827
202404251118_34,54.6,58.400528,1.896042
202404251118_35,59.2,60.19523,1.9445794
202404251118_35,59.2,59.846672,1.937506
202404251118_35,59.2,60.521507,1.9473758
202404251118_35,59.2,60.58401,1.9426585
202404251118_35,59.2,60.25322,1.9461203
202404251118_35,59.2,59.894005,1.9399784
202404251118_35,59.2,58.62461,1.9101585
202404251118_35,59.2,60.302242,1.9442126
202404251118_35,59.2,56.520775,1.8805254
202404251118_35,59.2,58.779022,1.9063346
202404251118_35,59.2,57.12782,1.8737136
202404251118_35,59.2,60.258743,1.9297761
202404251118_35,59.2,59.405426,1.9105737
202404251118_35,59.2,59.776325,1.92074
202404251118_35,59.2,58.20073,1.8915528
202404251118_35,59.2,61.158657,1.939522
202404251118_35,59.2,60.239063,1.9254863
202404251118_35,59.2,59.858578,1.9236397
202404251118_35,59.2,60.145935,1.9238119
202404251118_35,59.2,59.282856,1.905975
202404251118_36,58.4,53.334244,1.8406156
202404251118_36,58.4,57.218178,1.9074994
202404251118_36,58.4,52.61194,1.8328328
202404251118_36,58.4,56.526844,1.898359
202404251118_36,58.4,53.001877,1.8380845
202404251118_36,58.4,58.806587,1.9312938
202404251118_36,58.4,55.954506,1.878969
202404251118_36,58.4,56.877544,1.9041495
202404251118_36,58.4,53.926903,1.8547965
202404251118_36,58.4,52.25933,1.8165518
202404251118_36,58.4,53.708344,1.8438982
202404251118_36,58.4,54.338055,1.8537626
202404251118_36,58.4,52.924587,1.8368361
202404251118_36,58.4,54.15398,1.8567435
202404251118_36,58.4,53.012936,1.836631
202404251118_36,58.4,54.610645,1.8600843
202404251118_36,58.4,54.74061,1.8592619
202404251118_36,58.4,54.10323,1.8539107
202404251118_36,58.4,53.841408,1.8435643
202404251118_36,58.4,55.32071,1.8695074
202404251118_37,52.0,52.00073,1.8020961
202404251118_37,52.0,51.664665,1.7910435
202404251118_37,52.0,52.214184,1.8031839
202404251118_37,52.0,51.219624,1.7834944
202404251118_37,52.0,51.625748,1.7960508
202404251118_37,52.0,51.932327,1.7937586
202404251118_37,52.0,52.391327,1.8029448
202404251118_37,52.0,51.176685,1.7835774
202404251118_37,52.0,52.044083,1.8013276
202404251118_37,52.0,54.308224,1.8288128
202404251118_37,52.0,52.324917,1.8027257
202404251118_37,52.0,50.086147,1.7687507
202404251118_37,52.0,51.596043,1.7909174
202404251118_37,52.0,49.751076,1.7620447
202404251118_37,52.0,51.55926,1.7908959
202404251118_37,52.0,50.17381,1.7641822
202404251118_37,52.0,50.74728,1.7758954
202404251118_37,52.0,49.703266,1.7624576
202404251118_37,52.0,52.718098,1.8048167
202404251118_37,52.0,55.320152,1.8474095
202404251118_38,51.2,50.866318,1.7925353
202404251118_38,51.2,50.688705,1.7870587
202404251118_38,51.2,50.292515,1.7832835
202404251118_38,51.2,51.120045,1.7930195
202404251118_38,51.2,50.38338,1.78514
202404251118_38,51.2,52.07468,1.8059613
202404251118_38,51.2,51.387257,1.7980783
202404251118_38,51.2,50.67898,1.7872354
202404251118_38,51.2,50.93529,1.7933418
202404251118_38,51.2,50.456425,1.7817763
202404251118_38,51.2,49.35518,1.7640723
202404251118_38,51.2,49.653324,1.7673194
202404251118_38,51.2,49.545845,1.7678801
202404251118_38,51.2,49.987343,1.7727513
202404251118_38,51.2,49.396526,1.7654383
202404251118_38,51.2,50.68033,1.7793694
202404251118_38,51.2,50.245262,1.7749708
202404251118_38,51.2,49.64347,1.7672528
202404251118_38,51.2,50.049767,1.7749532
202404251118_38,51.2,50.915096,1.788347
202404251118_39,59.6,54.420303,1.8495919
202404251118_39,59.6,57.813286,1.9030328
202404251118_39,59.6,53.537865,1.8342183
202404251118_39,59.6,55.841293,1.8692106
202404251118_39,59.6,54.010384,1.8433462
202404251118_39,59.6,56.42854,1.8745552
202404251118_39,59.6,56.270756,1.875555
202404251118_39,59.6,56.845062,1.8869276
202404251118_39,59.6,54.269306,1.841593
202404251118_39,59.6,58.370632,1.8942153
202404251118_39,59.6,56.56798,1.8819362
202404251118_39,59.6,58.528084,1.9156977
202404251118_39,59.6,56.131607,1.8766803
202404251118_39,59.6,57.497902,1.8992985
202404251118_39,59.6,56.2763,1.8786952
202404251118_39,59.6,58.198208,1.9075282
202404251118_39,59.6,58.376938,1.9088575
202404251118_39,59.6,58.043167,1.9083148
202404251118_39,59.6,55.936195,1.8721466
202404251118_39,59.6,58.63327,1.9030349
202404251118_4,51.0,53.30178,1.8252053
202404251118_4,51.0,50.78385,1.7795465
202404251118_4,51.0,52.086456,1.8047981
202404251118_4,51.0,50.619328,1.7747976
202404251118_4,51.0,52.430996,1.8109809
202404251118_4,51.0,50.596188,1.7768443
202404251118_4,51.0,50.76191,1.7791805
202404251118_4,51.0,50.557686,1.7749479
202404251118_4,51.0,49.710842,1.7683676
202404251118_4,51.0,51.13813,1.7809982
202404251118_4,51.0,50.412266,1.770722
202404251118_4,51.0,49.887707,1.766364
202404251118_4,51.0,50.0255,1.767133
202404251118_4,51.0,49.83576,1.7675155
202404251118_4,51.0,50.052612,1.7656873
202404251118_4,51.0,49.715145,1.7636803
202404251118_4,51.0,50.85098,1.7781327
202404251118_4,51.0,49.731396,1.7647865
202404251118_4,51.0,51.053307,1.7777433
202404251118_4,51.0,52.39966,1.7985888
202404251118_40,59.1,57.04821,1.8854154
202404251118_40,59.1,57.370293,1.8899887
202404251118_40,59.1,56.87371,1.8779536
202404251118_40,59.1,57.183365,1.8824447
202404251118_40,59.1,56.92767,1.8818079
202404251118_40,59.1,56.820168,1.8797301
202404251118_40,59.1,57.44163,1.8878019
202404251118_40,59.1,57.291286,1.8875188
202404251118_40,59.1,54.708916,1.843485
202404251118_40,59.1,57.108395,1.8814396
202404251118_40,59.1,62.14154,1.9652303
202404251118_40,59.1,58.575172,1.9018577
202404251118_40,59.1,63.686012,1.9920626
202404251118_40,59.1,58.187496,1.8956475
202404251118_40,59.1,62.73536,1.9762441
202404251118_40,59.1,60.18996,1.9212418
202404251118_40,59.1,60.468353,1.929372
202404251118_40,59.1,58.396362,1.8992378
202404251118_40,59.1,51.4509,1.7892674
202404251118_40,59.1,56.22747,1.8646517
202404251118_41,58.4,56.36175,1.8846776
202404251118_41,58.4,55.99793,1.8783281
202404251118_41,58.4,57.15827,1.8939084
202404251118_41,58.4,56.967762,1.8887112
202404251118_41,58.4,56.40462,1.8846757
202404251118_41,58.4,55.348553,1.8695632
202404251118_41,58.4,58.6964,1.9173273
202404251118_41,58.4,56.280262,1.8820486
202404251118_41,58.4,57.694088,1.8988433
202404251118_41,58.4,59.57658,1.9178293
202404251118_41,58.4,56.358406,1.8672186
202404251118_41,58.4,58.174435,1.8966564
202404251118_41,58.4,56.8809,1.8745357
202404251118_41,58.4,58.84978,1.9070297
202404251118_41,58.4,56.292736,1.8656291
202404251118_41,58.4,59.820583,1.9230764
202404251118_41,58.4,58.525146,1.9012854
202404251118_41,58.4,58.154224,1.8959317
202404251118_41,58.4,54.296722,1.832723
202404251118_41,58.4,59.610806,1.9124095
202404251118_42,57.0,52.829514,1.8298882
202404251118_42,57.0,50.376034,1.7837764
202404251118_42,57.0,53.345085,1.8376586
202404251118_42,57.0,50.603867,1.7867252
202404251118_42,57.0,52.841125,1.8306515
202404251118_42,57.0,51.458298,1.8010887
202404251118_42,57.0,52.172226,1.8031089
202404251118_42,57.0,50.35821,1.784488
202404251118_42,57.0,53.941383,1.8412309
202404251118_42,57.0,51.557156,1.803223
202404251118_42,57.0,54.576725,1.855971
202404251118_42,57.0,50.113483,1.7815062
202404251118_42,57.0,55.33108,1.86811
202404251118_42,57.0,50.708614,1.7911565
202404251118_42,57.0,54.667763,1.8588066
202404251118_42,57.0,49.780994,1.7796137
202404251118_42,57.0,51.470703,1.796964
202404251118_42,57.0,50.184635,1.7836187
202404251118_42,57.0,52.648598,1.8208889
202404251118_42,57.0,52.656273,1.8252417
202404251118_43,59.8,65.776,2.0364983
202404251118_43,59.8,62.274605,1.9713596
202404251118_43,59.8,66.37981,2.0432959
202404251118_43,59.8,61.890465,1.9643186
202404251118_43,59.8,66.29616,2.0462017
202404251118_43,59.8,62.795414,1.9778392
202404251118_43,59.8,64.56659,2.008345
202404251118_43,59.8,61.727894,1.9626365
202404251118_43,59.8,65.16137,2.0101795
202404251118_43,59.8,63.75433,1.9891604
202404251118_43,59.8,60.696404,1.9359082
202404251118_43,59.8,58.30959,1.9034683
202404251118_43,59.8,60.268776,1.9262236
202404251118_43,59.8,57.699223,1.8902434
202404251118_43,59.8,60.440575,1.9309886
202404251118_43,59.8,59.01652,1.910459
202404251118_43,59.8,59.844444,1.9230932
202404251118_43,59.8,57.67641,1.8915312
202404251118_43,59.8,57.699596,1.8891579
202404251118_43,59.8,58.70146,1.8956811
202404251118_44,60.0,56.428703,1.8703723
202404251118_44,60.0,60.00866,1.9281701
202404251118_44,60.0,55.75848,1.8616041
202404251118_44,60.0,59.83808,1.9250224
202404251118_44,60.0,56.074425,1.8664014
202404251118_44,60.0,58.781395,1.8985528
202404251118_44,60.0,62.28342,1.958824
202404251118_44,60.0,59.744587,1.9249115
202404251118_44,60.0,54.681824,1.842351
202404251118_44,60.0,63.98939,1.9839187
202404251118_44,60.0,59.333694,1.913586
202404251118_44,60.0,62.608715,1.9662098
202404251118_44,60.0,61.53522,1.9545033
202404251118_44,60.0,63.876556,1.9885656
202404251118_44,60.0,60.08953,1.9284999
202404251118_44,60.0,62.85615,1.9645413
202404251118_44,60.0,64.25294,1.9837565
202404251118_44,60.0,62.9882,1.973919
202404251118_44,60.0,57.70434,1.8935509
202404251118_44,60.0,64.9898,2.0003078
202404251118_45,54.5,52.933056,1.8208791
202404251118_45,54.5,53.274414,1.8246592
202404251118_45,54.5,52.819695,1.8171992
202404251118_45,54.5,53.84563,1.8327812
202404251118_45,54.5,52.879368,1.8195041
202404251118_45,54.5,54.54825,1.8373759
202404251118_45,54.5,55.164116,1.8524487
202404251118_45,54.5,53.455437,1.8279202
202404251118_45,54.5,51.679523,1.7969961
202404251118_45,54.5,56.610992,1.869833
202404251118_45,54.5,58.34433,1.9104332
202404251118_45,54.5,55.085915,1.8566782
202404251118_45,54.5,57.478058,1.895989
202404251118_45,54.5,54.37663,1.8442852
202404251118_45,54.5,57.146183,1.8908731
202404251118_45,54.5,54.628635,1.8496392
202404251118_45,54.5,55.556404,1.8606776
202404251118_45,54.5,54.59504,1.8488185
202404251118_45,54.5,54.478878,1.8491353
202404251118_45,54.5,59.42154,1.9217725
202404251118_46,50.3,49.255417,1.7602527
202404251118_46,50.3,47.204556,1.7284572
202404251118_46,50.3,49.652855,1.7665551
202404251118_46,50.3,48.05564,1.740489
202404251118_46,50.3,49.43089,1.7633132
202404251118_46,50.3,47.698452,1.7335516
202404251118_46,50.3,47.7345,1.7332606
202404251118_46,50.3,47.460487,1.7323169
202404251118_46,50.3,49.720516,1.761417
202404251118_46,50.3,48.830494,1.7455168
202404251118_46,50.3,48.995247,1.7502174
202404251118_46,50.3,48.391,1.7405875
202404251118_46,50.3,48.98257,1.7502341
202404251118_46,50.3,48.598347,1.7440774
202404251118_46,50.3,48.858253,1.7481041
202404251118_46,50.3,48.71603,1.7431277
202404251118_46,50.3,49.016407,1.7502778
202404251118_46,50.3,48.317574,1.739338
202404251118_46,50.3,48.094482,1.73616
202404251118_46,50.3,51.304035,1.7829548
202404251118_47,63.9,63.53305,1.990575
202404251118_47,63.9,62.977867,1.9812933
202404251118_47,63.9,61.948517,1.9633417
202404251118_47,63.9,60.575924,1.9418728
202404251118_47,63.9,62.595665,1.9761224
202404251118_47,63.9,63.46975,1.9847466
202404251118_47,63.9,60.89775,1.9388498
202404251118_47,63.9,61.421738,1.9573163
202404251118_47,63.9,65.95602,2.0306332
202404251118_47,63.9,59.37999,1.9105123
202404251118_47,63.9,62.81811,1.9638983
202404251118_47,63.9,62.980515,1.9720584
202404251118_47,63.9,64.011856,1.9882153
202404251118_47,63.9,63.417576,1.9774189
202404251118_47,63.9,63.141228,1.9716152
202404251118_47,63.9,63.213356,1.9744717
202404251118_47,63.9,61.348473,1.9410803
202404251118_47,63.9,63.34572,1.9774479
202404251118_47,63.9,60.196014,1.9254242
202404251118_47,63.9,73.22852,2.1268547
202404251118_48,63.4,58.83947,1.9251865
202404251118_48,63.4,62.43118,1.9727504
202404251118_48,63.4,59.215374,1.9333732
202404251118_48,63.4,63.739433,1.9977983
202404251118_48,63.4,59.026455,1.9305596
202404251118_48,63.4,63.18835,1.9879754
202404251118_48,63.4,63.114037,1.9808543
202404251118_48,63.4,62.6477,1.9790841
202404251118_48,63.4,58.174026,1.9157078
202404251118_48,63.4,63.182663,1.9854827
202404251118_48,63.4,62.20819,1.9733554
202404251118_48,63.4,63.72504,1.9964895
202404251118_48,63.4,62.39637,1.9783591
202404251118_48,63.4,65.49667,2.025639
202404251118_48,63.4,61.882946,1.9686928
202404251118_48,63.4,64.61023,2.0029185
202404251118_48,63.4,64.33915,1.9993085
202404251118_48,63.4,64.334984,2.0062344
202404251118_48,63.4,56.88767,1.8932618
202404251118_48,63.4,61.411835,1.9463134
202404251118_49,55.3,56.82742,1.8784274
202404251118_49,55.3,56.865986,1.8794749
202404251118_49,55.3,56.879498,1.8783848
202404251118_49,55.3,56.580723,1.8718082
202404251118_49,55.3,56.747818,1.8765936
202404251118_49,55.3,56.31485,1.8678014
202404251118_49,55.3,60.479774,1.9347876
202404251118_49,55.3,56.54075,1.8732938
202404251118_49,55.3,59.223724,1.9175417
202404251118_49,55.3,56.925945,1.8732113
202404251118_49,55.3,62.86017,1.9759777
202404251118_49,55.3,61.110027,1.9489706
202404251118_49,55.3,61.576706,1.9572566
202404251118_49,55.3,60.57901,1.943339
202404251118_49,55.3,62.296986,1.9681431
202404251118_49,55.3,60.135303,1.9287727
202404251118_49,55.3,61.855633,1.9599714
202404251118_49,55.3,60.718987,1.9454286
202404251118_49,55.3,58.255535,1.8996079
202404251118_49,55.3,59.856285,1.9226551
202404251118_5,49.6,54.430283,1.8463058
202404251118_5,49.6,54.59777,1.8523782
202404251118_5,49.6,53.35569,1.8268352
202404251118_5,49.6,53.730698,1.8351977
202404251118_5,49.6,53.82258,1.835841
202404251118_5,49.6,54.15177,1.836509
202404251118_5,49.6,55.05275,1.8558437
202404251118_5,49.6,53.832634,1.8387728
202404251118_5,49.6,54.89192,1.8512172
202404251118_5,49.6,59.34541,1.9284371
202404251118_5,49.6,55.049335,1.8463104
202404251118_5,49.6,55.634453,1.8611295
202404251118_5,49.6,54.06676,1.8299747
202404251118_5,49.6,55.30487,1.8556668
202404251118_5,49.6,54.224037,1.8331946
202404251118_5,49.6,55.378906,1.8534794
202404251118_5,49.6,56.588104,1.8750712
202404251118_5,49.6,55.369026,1.8568329
202404251118_5,49.6,53.55949,1.8254997
202404251118_5,49.6,56.465767,1.8691603
202404251118_50,49.7,48.13077,1.7443782
202404251118_50,49.7,48.10051,1.7418503
202404251118_50,49.7,48.544964,1.7492383
202404251118_50,49.7,48.209827,1.7436904
202404251118_50,49.7,48.14838,1.7447282
202404251118_50,49.7,48.569027,1.744665
202404251118_50,49.7,47.505466,1.7341013
202404251118_50,49.7,48.066788,1.7417108
202404251118_50,49.7,50.02978,1.7749823
202404251118_50,49.7,51.56045,1.7878003
202404251118_50,49.7,49.588028,1.7667987
202404251118_50,49.7,49.151787,1.7609499
202404251118_50,49.7,49.955906,1.7764224
202404251118_50,49.7,48.96927,1.7609739
202404251118_50,49.7,49.47867,1.7672374
202404251118_50,49.7,49.76478,1.7693493
202404251118_50,49.7,49.292362,1.7618011
202404251118_50,49.7,48.872124,1.7580477
202404251118_50,49.7,53.24045,1.825306
202404251118_50,49.7,52.653717,1.8097762
202404251118_51,53.4,52.607925,1.82207
202404251118_51,53.4,51.36417,1.802409
202404251118_51,53.4,51.339664,1.7984296
202404251118_51,53.4,50.46915,1.7841446
202404251118_51,53.4,52.133133,1.8138391
202404251118_51,53.4,51.096195,1.7977067
202404251118_51,53.4,51.607353,1.8006141
202404251118_51,53.4,50.75746,1.7916665
202404251118_51,53.4,52.643997,1.8130817
202404251118_51,53.4,53.02044,1.8152704
202404251118_51,53.4,54.6041,1.8445797
202404251118_51,53.4,53.64493,1.8280284
202404251118_51,53.4,53.62959,1.8306308
202404251118_51,53.4,52.91901,1.816979
202404251118_51,53.4,53.861416,1.8339715
202404251118_51,53.4,52.713425,1.8088367
202404251118_51,53.4,53.162506,1.8181975
202404251118_51,53.4,53.036686,1.8189332
202404251118_51,53.4,56.42018,1.871826
202404251118_51,53.4,55.925423,1.8626654
202404251118_52,52.8,54.574986,1.844884
202404251118_52,52.8,53.746147,1.8284651
202404251118_52,52.8,54.62083,1.8454697
202404251118_52,52.8,52.948296,1.8158966
202404251118_52,52.8,54.467052,1.8434575
202404251118_52,52.8,53.603645,1.8252306
202404251118_52,52.8,53.53766,1.8267846
202404251118_52,52.8,53.359222,1.8223742
202404251118_52,52.8,54.079784,1.8365474
202404251118_52,52.8,54.196583,1.8274469
202404251118_52,52.8,53.656277,1.8214177
202404251118_52,52.8,54.155807,1.8330092
202404251118_52,52.8,53.32562,1.8199418
202404251118_52,52.8,54.145042,1.8354708
202404251118_52,52.8,53.413857,1.819587
202404251118_52,52.8,54.778393,1.8401978
202404251118_52,52.8,55.54709,1.8568454
202404251118_52,52.8,54.01753,1.8318108
202404251118_52,52.8,55.058556,1.8474728
202404251118_52,52.8,55.338768,1.847795
202404251118_53,54.1,50.067913,1.7797196
202404251118_53,54.1,49.550842,1.7662253
202404251118_53,54.1,50.53756,1.7871298
202404251118_53,54.1,50.32838,1.7745689
202404251118_53,54.1,49.963352,1.7788765
202404251118_53,54.1,52.38298,1.7990146
202404251118_53,54.1,50.68496,1.7810495
202404251118_53,54.1,49.700752,1.7674209
202404251118_53,54.1,49.58503,1.7633542
202404251118_53,54.1,48.858917,1.7502787
202404251118_53,54.1,49.382496,1.7574145
202404251118_53,54.1,50.26006,1.774376
202404251118_53,54.1,50.47042,1.7752968
202404251118_53,54.1,50.65692,1.7809191
202404251118_53,54.1,49.530636,1.7603192
202404251118_53,54.1,50.815174,1.7805212
202404251118_53,54.1,51.075535,1.7873654
202404251118_53,54.1,50.340126,1.7757694
202404251118_53,54.1,49.50331,1.758503
202404251118_53,54.1,52.32876,1.8025719
202404251118_54,51.0,53.309544,1.8235731
202404251118_54,51.0,52.500633,1.8095442
202404251118_54,51.0,52.928154,1.8177515
202404251118_54,51.0,52.11111,1.8032538
202404251118_54,51.0,53.06505,1.8202367
202404251118_54,51.0,53.507854,1.8232331
202404251118_54,51.0,53.66906,1.8269819
202404251118_54,51.0,52.259895,1.8061783
202404251118_54,51.0,52.633244,1.8174816
202404251118_54,51.0,50.859425,1.7798213
202404251118_54,51.0,54.790524,1.8429102
202404251118_54,51.0,53.00051,1.8128092
202404251118_54,51.0,54.433964,1.8387766
202404251118_54,51.0,53.354992,1.8198813
202404251118_54,51.0,54.446827,1.8383149
202404251118_54,51.0,53.759193,1.8248281
202404251118_54,51.0,53.58317,1.8202925
202404251118_54,51.0,53.00488,1.8136946
202404251118_54,51.0,53.05405,1.8223851
202404251118_54,51.0,51.539543,1.7863832
202404251118_55,59.1,57.183643,1.8985509
202404251118_55,59.1,58.7875,1.9240721
202404251118_55,59.1,56.7968,1.8878917
202404251118_55,59.1,60.115555,1.9389389
202404251118_55,59.1,56.804123,1.8914741
202404251118_55,59.1,58.32702,1.9161892
202404251118_55,59.1,61.738728,1.9647697
202404251118_55,59.1,59.35309,1.9307799
202404251118_55,59.1,53.60782,1.8369386
202404251118_55,59.1,59.73685,1.921948
202404251118_55,59.1,54.539387,1.8459102
202404251118_55,59.1,53.243626,1.8255079
