DataKey,true_SPAD,predicted_SPAD,predicted_std_SPAD
202404251118_33,48.4,50.084305,1.8355821
202404251118_33,48.4,52.505074,1.8844663
202404251118_33,48.4,52.528236,1.8846629
202404251118_33,48.4,52.303062,1.8803114
202404251118_33,48.4,49.22724,1.817946
202404251118_33,48.4,53.148525,1.8990214
202404251118_34,52.1,52.414318,1.8814327
202404251118_34,52.1,52.621513,1.885773
202404251118_34,52.1,51.89541,1.8716677
202404251118_34,52.1,52.40762,1.882064
202404251118_34,52.1,52.097572,1.8753109
202404251118_34,52.1,53.196915,1.8972386
202404251118_34,52.1,52.35506,1.8804997
202404251118_34,52.1,52.561802,1.8848773
202404251118_34,52.1,52.81381,1.8886614
202404251118_34,52.1,52.616554,1.8884363
202404251118_34,52.1,53.617184,1.9058806
202404251118_34,52.1,53.301346,1.899424
202404251118_34,52.1,53.861824,1.910608
202404251118_34,52.1,53.47829,1.9030763
202404251118_34,52.1,53.83803,1.9103076
202404251118_34,52.1,53.33194,1.8999746
202404251118_34,52.1,53.326538,1.8999602
202404251118_34,52.1,53.36771,1.9008659
202404251118_34,52.1,51.52126,1.8626976
202404251118_34,52.1,54.77356,1.931633
202404251118_35,49.6,50.860394,1.8519182
202404251118_35,49.6,50.47367,1.8443359
202404251118_35,49.6,51.940285,1.8735224
202404251118_35,49.6,50.630497,1.8477012
202404251118_35,49.6,51.176857,1.8583283
202404251118_35,49.6,50.55875,1.8460009
202404251118_35,49.6,51.427025,1.863159
202404251118_35,49.6,50.349346,1.8419678
202404251118_35,49.6,50.35882,1.8428837
202404251118_35,49.6,52.861008,1.8942074
202404251118_35,49.6,48.613396,1.8079969
202404251118_35,49.6,50.675816,1.8486139
202404251118_35,49.6,48.538174,1.8064576
202404251118_35,49.6,49.988102,1.834716
202404251118_35,49.6,48.44225,1.8045644
202404251118_35,49.6,50.250896,1.8402562
202404251118_35,49.6,50.95786,1.8546523
202404251118_35,49.6,50.199085,1.8391385
202404251118_35,49.6,51.459087,1.8646396
202404251118_35,49.6,51.01888,1.8565086
202404251118_36,54.2,55.85503,1.9543257
202404251118_36,54.2,53.725357,1.9101466
202404251118_36,54.2,55.734646,1.9518808
202404251118_36,54.2,53.96192,1.9152274
202404251118_36,54.2,55.738,1.9518934
202404251118_36,54.2,54.034065,1.9167657
202404251118_36,54.2,53.78489,1.9109039
202404251118_36,54.2,53.86051,1.9130528
202404251118_36,54.2,55.895145,1.9551588
202404251118_36,54.2,53.65882,1.9097105
202404251118_36,54.2,55.037285,1.937346
202404251118_36,54.2,53.755707,1.9103476
202404251118_36,54.2,54.84013,1.9332576
202404251118_36,54.2,53.732857,1.909695
202404251118_36,54.2,54.8849,1.9341444
202404251118_36,54.2,53.937252,1.9140677
202404251118_36,54.2,54.397926,1.923087
202404251118_36,54.2,53.68049,1.9087466
202404251118_36,54.2,55.463097,1.9461298
202404251118_36,54.2,54.633915,1.9289978
202404251118_37,50.6,49.473366,1.8225193
202404251118_37,50.6,51.86188,1.8715913
202404251118_37,50.6,49.656433,1.8265808
202404251118_37,50.6,51.931244,1.8729012
202404251118_37,50.6,49.415302,1.8216152
202404251118_37,50.6,52.367462,1.8818747
202404251118_37,50.6,51.803963,1.8697699
202404251118_37,50.6,51.908237,1.872458
202404251118_37,50.6,50.16613,1.8373659
202404251118_37,50.6,51.946457,1.8742431
202404251118_37,50.6,48.44519,1.8040873
202404251118_37,50.6,49.864956,1.8313814
202404251118_37,50.6,48.220116,1.8001043
202404251118_37,50.6,49.59897,1.8265505
202404251118_37,50.6,48.19194,1.799297
202404251118_37,50.6,49.420147,1.8227865
202404251118_37,50.6,51.232224,1.8588122
202404251118_37,50.6,49.564224,1.8255439
202404251118_37,50.6,52.118793,1.8767546
202404251118_37,50.6,49.98588,1.8365014
202404251118_38,52.0,53.20421,1.8993312
202404251118_38,52.0,53.028378,1.894334
202404251118_38,52.0,52.895435,1.8932109
202404251118_38,52.0,53.450226,1.9033673
202404251118_38,52.0,53.07767,1.8968639
202404251118_38,52.0,53.38155,1.901395
202404251118_38,52.0,53.84336,1.9114796
202404251118_38,52.0,53.182766,1.8977048
202404251118_38,52.0,51.876,1.8710566
202404251118_38,52.0,51.676216,1.8700663
202404251118_38,52.0,54.29535,1.9206578
202404251118_38,52.0,54.162598,1.9172031
202404251118_38,52.0,54.20885,1.9189675
202404251118_38,52.0,54.21359,1.9181651
202404251118_38,52.0,54.251583,1.9197361
202404251118_38,52.0,54.204247,1.9181205
202404251118_38,52.0,53.824924,1.9102947
202404251118_38,52.0,54.167442,1.9172629
202404251118_38,52.0,51.81621,1.8694377
202404251118_38,52.0,53.55741,1.9073325
202404251118_39,55.3,54.996815,1.9350117
202404251118_39,55.3,55.84714,1.9528514
202404251118_39,55.3,55.528732,1.9463543
202404251118_39,55.3,56.268547,1.9622052
202404251118_39,55.3,55.31852,1.9418547
202404251118_39,55.3,56.01809,1.9568968
202404251118_39,55.3,55.080944,1.9366825
202404251118_39,55.3,56.04584,1.9572462
202404251118_39,55.3,54.723537,1.9304776
202404251118_39,55.3,54.741985,1.9327853
202404251118_39,55.3,54.591843,1.9256145
202404251118_39,55.3,54.92728,1.9333018
202404251118_39,55.3,54.99297,1.9341787
202404251118_39,55.3,55.39004,1.9430758
202404251118_39,55.3,54.87959,1.9316666
202404251118_39,55.3,54.93879,1.933837
202404251118_39,55.3,54.018597,1.9146675
202404251118_39,55.3,55.17176,1.9384645
202404251118_39,55.3,53.38605,1.90227
202404251118_39,55.3,54.34764,1.9237596
202404251118_4,47.5,47.726646,1.7899275
202404251118_4,47.5,46.697445,1.7697881
202404251118_4,47.5,47.906204,1.7935393
202404251118_4,47.5,46.832176,1.7727119
202404251118_4,47.5,47.71236,1.7897067
202404251118_4,47.5,47.347767,1.7822126
202404251118_4,47.5,47.676025,1.7883067
202404251118_4,47.5,46.654312,1.7690564
202404251118_4,47.5,47.811043,1.791066
202404251118_4,47.5,49.443344,1.8251873
202404251118_4,47.5,48.095753,1.795405
202404251118_4,47.5,47.7065,1.7881812
202404251118_4,47.5,48.106598,1.7957525
202404251118_4,47.5,47.732376,1.788752
202404251118_4,47.5,48.000923,1.7936574
202404251118_4,47.5,48.028526,1.7943748
202404251118_4,47.5,47.63092,1.7868357
202404251118_4,47.5,47.61315,1.7864133
202404251118_4,47.5,48.17445,1.7978809
202404251118_4,47.5,49.83479,1.8321536
202404251118_40,53.9,52.61634,1.886336
202404251118_40,53.9,52.488552,1.8843877
202404251118_40,53.9,52.30908,1.880783
202404251118_40,53.9,52.79002,1.8908337
202404251118_40,53.9,52.420483,1.8827024
202404251118_40,53.9,52.659763,1.8878444
202404251118_40,53.9,52.886242,1.8925666
202404251118_40,53.9,52.647408,1.8878607
202404251118_40,53.9,54.39755,1.925246
202404251118_40,53.9,53.79483,1.9125731
202404251118_40,53.9,52.736782,1.8885772
202404251118_40,53.9,54.003597,1.9145838
202404251118_40,53.9,52.939816,1.8934
202404251118_40,53.9,54.24404,1.9205222
202404251118_40,53.9,52.805355,1.8902497
202404251118_40,53.9,54.212654,1.9187708
202404251118_40,53.9,54.0182,1.9148101
202404251118_40,53.9,53.971252,1.9143511
202404251118_40,53.9,51.607452,1.8661569
202404251118_40,53.9,54.90327,1.9350517
202404251118_41,50.6,51.78406,1.8698695
202404251118_41,50.6,52.294186,1.8815305
202404251118_41,50.6,51.779026,1.8705161
202404251118_41,50.6,51.82721,1.8727753
202404251118_41,50.6,51.707043,1.8686658
202404251118_41,50.6,51.6963,1.8695496
202404251118_41,50.6,52.801266,1.8924125
202404251118_41,50.6,51.981018,1.8755372
202404251118_41,50.6,51.380493,1.8630776
202404251118_41,50.6,51.55531,1.8687863
202404251118_41,50.6,52.227825,1.8785142
202404251118_41,50.6,52.08639,1.8761631
202404251118_41,50.6,52.17545,1.8777905
202404251118_41,50.6,51.868298,1.8724002
202404251118_41,50.6,52.083725,1.8757272
202404251118_41,50.6,52.351006,1.8813564
202404251118_41,50.6,51.89609,1.872652
202404251118_41,50.6,51.84409,1.8714906
202404251118_41,50.6,52.54423,1.8859563
202404251118_41,50.6,51.51369,1.8654159
202404251118_42,50.1,49.972378,1.8321452
202404251118_42,50.1,49.581596,1.8246808
202404251118_42,50.1,50.03101,1.8334193
202404251118_42,50.1,50.10219,1.835008
202404251118_42,50.1,49.82995,1.8293892
202404251118_42,50.1,49.830162,1.8296348
202404251118_42,50.1,51.14114,1.8559978
202404251118_42,50.1,49.75475,1.8281353
202404251118_42,50.1,51.119442,1.8549377
202404251118_42,50.1,50.267548,1.8407229
202404251118_42,50.1,50.286995,1.8376322
202404251118_42,50.1,50.18983,1.8361874
202404251118_42,50.1,50.604042,1.8439847
202404251118_42,50.1,50.312134,1.8386577
202404251118_42,50.1,50.367977,1.8392591
202404251118_42,50.1,49.85785,1.8297329
202404251118_42,50.1,50.806145,1.8484712
202404251118_42,50.1,50.088257,1.8341944
202404251118_42,50.1,50.317196,1.8387188
202404251118_42,50.1,50.8968,1.8522078
202404251118_43,52.6,51.768253,1.8724059
202404251118_43,52.6,52.70222,1.890772
202404251118_43,52.6,51.674927,1.8707134
202404251118_43,52.6,53.11464,1.8998365
202404251118_43,52.6,51.71956,1.8719482
202404251118_43,52.6,53.02239,1.8979329
202404251118_43,52.6,51.33457,1.8628768
202404251118_43,52.6,53.073326,1.8988757
202404251118_43,52.6,53.1356,1.9003179
202404251118_43,52.6,53.67278,1.9131498
202404251118_43,52.6,53.031326,1.8962358
202404251118_43,52.6,53.321087,1.9031276
202404251118_43,52.6,52.59339,1.8870178
202404251118_43,52.6,53.612617,1.9093438
202404251118_43,52.6,52.87541,1.8929648
202404251118_43,52.6,53.288803,1.9028105
202404251118_43,52.6,53.145847,1.8992379
202404251118_43,52.6,53.318275,1.9030699
202404251118_43,52.6,51.701572,1.8689958
202404251118_43,52.6,53.814896,1.9142369
202404251118_44,49.9,51.851463,1.8700275
202404251118_44,49.9,52.788193,1.8896711
202404251118_44,49.9,51.599335,1.8650845
202404251118_44,49.9,52.188396,1.877631
202404251118_44,49.9,51.763264,1.8682669
202404251118_44,49.9,52.249454,1.8786725
202404251118_44,49.9,50.742386,1.847898
202404251118_44,49.9,52.742504,1.8888128
202404251118_44,49.9,52.751263,1.8878288
202404251118_44,49.9,53.459743,1.9046482
202404251118_44,49.9,52.665592,1.8866186
202404251118_44,49.9,52.646458,1.8862001
202404251118_44,49.9,52.55186,1.8842992
202404251118_44,49.9,52.019413,1.8734047
202404251118_44,49.9,52.63624,1.8859835
202404251118_44,49.9,52.17759,1.8766727
202404251118_44,49.9,52.166687,1.8760709
202404251118_44,49.9,52.46283,1.8824021
202404251118_44,49.9,52.259724,1.8777333
202404251118_44,49.9,52.4422,1.8838748
202404251118_45,54.1,51.04586,1.8559408
202404251118_45,54.1,50.74401,1.8494672
202404251118_45,54.1,51.9523,1.8746593
202404251118_45,54.1,51.219788,1.8594177
202404251118_45,54.1,51.471466,1.8648235
202404251118_45,54.1,50.352905,1.8416523
202404251118_45,54.1,51.6332,1.8678254
202404251118_45,54.1,51.04383,1.8556898
202404251118_45,54.1,50.50567,1.8452052
202404251118_45,54.1,50.754265,1.851851
202404251118_45,54.1,52.97375,1.8948406
202404251118_45,54.1,51.7698,1.8693516
202404251118_45,54.1,53.096004,1.8981965
202404251118_45,54.1,52.314842,1.8800858
202404251118_45,54.1,53.106277,1.8979946
202404251118_45,54.1,52.1664,1.8772498
202404251118_45,54.1,51.903744,1.872246
202404251118_45,54.1,51.966835,1.8731941
202404251118_45,54.1,52.951183,1.8929597
202404251118_45,54.1,52.038143,1.877254
202404251118_46,51.2,51.709095,1.8682687
202404251118_46,51.2,50.11811,1.8365269
202404251118_46,51.2,51.681538,1.8682631
202404251118_46,51.2,50.765186,1.8499877
202404251118_46,51.2,51.647503,1.8672452
202404251118_46,51.2,51.150204,1.8572245
202404251118_46,51.2,51.90825,1.8719289
202404251118_46,51.2,50.322163,1.8409612
202404251118_46,51.2,51.327408,1.8605863
202404251118_46,51.2,53.20939,1.9013871
202404251118_46,51.2,51.320423,1.8606141
202404251118_46,51.2,51.805912,1.8703165
202404251118_46,51.2,51.398182,1.8624041
202404251118_46,51.2,52.137074,1.8777041
202404251118_46,51.2,51.332375,1.8609221
202404251118_46,51.2,51.564533,1.8656957
202404251118_46,51.2,52.43933,1.8833933
202404251118_46,51.2,51.92361,1.872988
202404251118_46,51.2,50.795227,1.8491138
202404251118_46,51.2,52.781673,1.8907912
202404251118_47,48.2,48.600613,1.8064771
202404251118_47,48.2,48.233543,1.7992203
202404251118_47,48.2,48.190823,1.7987431
202404251118_47,48.2,48.191338,1.7988195
202404251118_47,48.2,48.428104,1.8031694
202404251118_47,48.2,47.82022,1.7916995
202404251118_47,48.2,49.359203,1.8207538
202404251118_47,48.2,48.0234,1.7953017
202404251118_47,48.2,49.56618,1.8253385
202404251118_47,48.2,50.600872,1.8483337
202404251118_47,48.2,48.341267,1.8016682
202404251118_47,48.2,47.873318,1.7922244
202404251118_47,48.2,48.491196,1.80526
202404251118_47,48.2,48.41507,1.8032372
202404251118_47,48.2,48.28141,1.8006945
202404251118_47,48.2,47.70671,1.7891908
202404251118_47,48.2,48.06355,1.7958499
202404251118_47,48.2,47.91164,1.7930717
202404251118_47,48.2,50.708378,1.8483106
202404251118_47,48.2,50.33747,1.8432969
202404251118_48,52.9,53.057247,1.8950814
202404251118_48,52.9,53.04066,1.8939447
202404251118_48,52.9,53.765804,1.910402
202404251118_48,52.9,53.451836,1.9025576
202404251118_48,52.9,53.305473,1.9006158
202404251118_48,52.9,52.757507,1.8883216
202404251118_48,52.9,53.164616,1.896342
202404251118_48,52.9,53.09605,1.8951467
202404251118_48,52.9,53.746784,1.9104156
202404251118_48,52.9,53.905106,1.9138277
202404251118_48,52.9,52.00784,1.8733582
202404251118_48,52.9,52.409355,1.8806422
202404251118_48,52.9,52.28223,1.8792087
202404251118_48,52.9,52.663647,1.8856783
202404251118_48,52.9,52.132442,1.8761103
202404251118_48,52.9,52.941998,1.8910464
202404251118_48,52.9,53.467327,1.9022448
202404251118_48,52.9,52.54739,1.8834107
202404251118_48,52.9,52.124477,1.876672
202404251118_48,52.9,53.32666,1.901619
202404251118_49,50.2,51.311672,1.8612771
202404251118_49,50.2,51.114605,1.8573424
202404251118_49,50.2,51.50368,1.8653371
202404251118_49,50.2,51.549576,1.866324
202404251118_49,50.2,51.45274,1.8640908
202404251118_49,50.2,51.272606,1.8607616
202404251118_49,50.2,51.961845,1.8744898
202404251118_49,50.2,51.252834,1.8602436
202404251118_49,50.2,51.05265,1.8558443
202404251118_49,50.2,53.13898,1.9000783
202404251118_49,50.2,50.276215,1.8416607
202404251118_49,50.2,50.64831,1.8490273
202404251118_49,50.2,50.48643,1.84602
202404251118_49,50.2,51.688694,1.8701464
202404251118_49,50.2,50.236935,1.8411207
202404251118_49,50.2,49.68826,1.8321835
202404251118_49,50.2,50.06394,1.8381711
202404251118_49,50.2,51.205696,1.8604139
202404251118_49,50.2,52.00664,1.8737789
202404251118_49,50.2,51.357544,1.8635659
202404251118_5,50.9,52.0256,1.8745431
202404251118_5,50.9,52.300323,1.8797399
202404251118_5,50.9,52.143368,1.8776531
202404251118_5,50.9,52.244823,1.8783935
202404251118_5,50.9,52.040157,1.87513
202404251118_5,50.9,52.500755,1.8839875
202404251118_5,50.9,53.15145,1.8971488
202404251118_5,50.9,52.35817,1.8808167
202404251118_5,50.9,50.27505,1.8385968
202404251118_5,50.9,52.740993,1.8908954
202404251118_5,50.9,50.129333,1.8359274
202404251118_5,50.9,50.523888,1.8436589
202404251118_5,50.9,49.88501,1.8313314
202404251118_5,50.9,50.43484,1.8420175
202404251118_5,50.9,50.04459,1.8343813
202404251118_5,50.9,51.12537,1.8559481
202404251118_5,50.9,51.106873,1.8552976
202404251118_5,50.9,50.456707,1.8424032
202404251118_5,50.9,51.800644,1.8683784
202404251118_5,50.9,51.208675,1.8588556
202404251118_50,55.0,54.26688,1.9198006
202404251118_50,55.0,55.659264,1.9493604
202404251118_50,55.0,54.70921,1.9302071
202404251118_50,55.0,55.76909,1.9519794
202404251118_50,55.0,54.4101,1.9232037
202404251118_50,55.0,55.070198,1.9373215
202404251118_50,55.0,55.873573,1.953806
202404251118_50,55.0,55.767426,1.9517119
202404251118_50,55.0,52.575893,1.885634
202404251118_50,55.0,54.246414,1.9201856
202404251118_50,55.0,55.569576,1.9477905
202404251118_50,55.0,55.989338,1.956533
202404251118_50,55.0,55.91145,1.9552171
202404251118_50,55.0,56.32201,1.9637543
202404251118_50,55.0,55.841473,1.953627
202404251118_50,55.0,56.08587,1.9587798
202404251118_50,55.0,56.21972,1.961202
202404251118_50,55.0,56.133842,1.9597082
202404251118_50,55.0,52.409924,1.8819607
202404251118_50,55.0,54.49278,1.9249746
202404251118_51,51.7,48.79213,1.8102632
202404251118_51,51.7,49.78521,1.8300352
202404251118_51,51.7,49.02432,1.8151037
202404251118_51,51.7,50.072742,1.8362162
202404251118_51,51.7,48.88401,1.8121936
202404251118_51,51.7,50.668274,1.8473741
202404251118_51,51.7,50.58273,1.8457237
202404251118_51,51.7,49.958473,1.8336812
202404251118_51,51.7,50.18215,1.8367941
202404251118_51,51.7,51.048477,1.8581213
202404251118_51,51.7,49.76077,1.828754
202404251118_51,51.7,49.575314,1.8252466
202404251118_51,51.7,50.017113,1.8338826
202404251118_51,51.7,50.24433,1.8383355
202404251118_51,51.7,49.86461,1.8308294
202404251118_51,51.7,49.86718,1.8309563
202404251118_51,51.7,50.499615,1.8437309
202404251118_51,51.7,49.798065,1.8295798
202404251118_51,51.7,51.719627,1.8678093
202404251118_51,51.7,51.715843,1.86982
202404251118_52,53.3,51.945427,1.8728315
202404251118_52,53.3,52.74374,1.8888952
202404251118_52,53.3,51.788063,1.8701998
202404251118_52,53.3,53.04826,1.8954507
202404251118_52,53.3,51.900253,1.87213
202404251118_52,53.3,52.461716,1.8833734
202404251118_52,53.3,53.4723,1.9039257
202404251118_52,53.3,52.837273,1.8909779
202404251118_52,53.3,54.47836,1.9244207
202404251118_52,53.3,53.19715,1.9007013
202404251118_52,53.3,52.51376,1.882928
202404251118_52,53.3,53.86774,1.9107432
202404251118_52,53.3,53.10152,1.8952541
202404251118_52,53.3,54.184864,1.9175955
202404251118_52,53.3,52.747417,1.8878344
202404251118_52,53.3,53.819508,1.9104638
202404251118_52,53.3,53.88553,1.9111067
202404251118_52,53.3,53.974285,1.913095
202404251118_52,53.3,53.32253,1.9010352
202404251118_52,53.3,52.93838,1.8943386
202404251118_53,52.6,50.795486,1.8496562
202404251118_53,52.6,51.10509,1.8556908
202404251118_53,52.6,51.179466,1.858081
202404251118_53,52.6,51.94128,1.8726931
202404251118_53,52.6,50.861893,1.8513279
202404251118_53,52.6,51.299503,1.8596635
202404251118_53,52.6,52.5111,1.8837239
202404251118_53,52.6,51.419083,1.8620944
202404251118_53,52.6,53.66702,1.9090059
202404251118_53,52.6,51.678844,1.8692873
202404251118_53,52.6,51.455967,1.8635856
202404251118_53,52.6,51.580814,1.8668374
202404251118_53,52.6,51.370617,1.861794
202404251118_53,52.6,51.414158,1.8633163
202404251118_53,52.6,51.504055,1.8644617
202404251118_53,52.6,51.06852,1.8559556
202404251118_53,52.6,52.902565,1.8932682
202404251118_53,52.6,51.405178,1.8632015
202404251118_53,52.6,52.258514,1.8802178
202404251118_53,52.6,52.022717,1.8776622
202404251118_54,48.1,52.38753,1.8807864
202404251118_54,48.1,52.547886,1.8846842
202404251118_54,48.1,52.768948,1.8889172
202404251118_54,48.1,53.586758,1.9062722
202404251118_54,48.1,52.505394,1.8833096
